stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,26.252,2.023,0.000,0,9,2555312998.942,564528507.924,76
refined,81.661,2.023,0.000,0,9,2555312998.942,213487801.315,76
