stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,55.642,2.023,0.000,0,9,4378110971.564,516634610.173,76
refined,98.741,2.023,0.000,0,9,4378110971.564,306941477.716,76
