stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.617,-6.164,-3.013,-0.577,1.101,0.255,0.528,-0.689,1.472,936360005.111,0.100
norefined,2,-1.013,-6.217,-2.980,-0.627,0.924,0.178,0.376,-0.696,1.307,600768711.916,0.163
norefined,3,-1.421,-6.237,-2.925,-0.640,0.766,0.126,0.263,-0.656,1.112,499726429.543,0.228
norefined,4,-1.364,-6.306,-2.937,-0.651,0.534,0.077,0.208,-0.561,0.696,434068384.866,0.216
norefined,5,-1.328,-6.325,-2.971,-0.600,0.342,0.041,0.181,-0.426,0.263,381906989.923,0.210
norefined,6,-1.206,-6.322,-3.026,-0.521,0.193,0.032,0.158,-0.260,-0.157,350480904.474,0.191
norefined,7,-1.319,-6.253,-3.026,-0.328,0.122,0.053,0.089,-0.109,-0.559,351810606.743,0.211
norefined,8,-0.908,-6.241,-3.172,-0.444,0.234,0.095,0.080,-0.106,-0.379,378334430.523,0.146
norefined,9,-1.373,-6.233,-3.033,-0.395,0.179,0.054,0.023,-0.151,-0.432,351372885.803,0.220
norefined,10,-0.910,-6.245,-3.164,-0.491,0.205,0.101,0.033,-0.105,-0.367,377394405.348,0.146
refined,11,-1.206,-6.322,-3.026,-0.521,0.193,0.032,0.158,-0.260,-0.157,350480904.474,0.191
refined,12,-0.937,-4.895,-2.346,-0.300,0.249,0.001,0.078,-0.054,-0.405,343166301.919,0.191
refined,13,-1.045,-5.539,-2.683,-0.317,0.203,0.016,0.071,-0.104,-0.374,342065251.108,0.189
refined,14,-1.001,-5.298,-2.551,-0.309,0.223,0.007,0.082,-0.089,-0.380,341974198.536,0.189
refined,15,-1.018,-5.402,-2.608,-0.309,0.215,0.011,0.079,-0.096,-0.376,341952732.293,0.188
refined,16,-1.010,-5.358,-2.583,-0.308,0.219,0.009,0.080,-0.094,-0.378,341949269.431,0.188
refined,17,-1.013,-5.377,-2.594,-0.308,0.217,0.009,0.080,-0.095,-0.377,341948591.681,0.188
refined,18,-1.011,-5.369,-2.589,-0.308,0.218,0.009,0.080,-0.095,-0.378,341948469.056,0.188
refined,19,-1.012,-5.373,-2.591,-0.308,0.218,0.009,0.080,-0.095,-0.378,341948446.033,0.188
refined,20,-1.012,-5.371,-2.590,-0.308,0.218,0.009,0.080,-0.095,-0.378,341948441.772,0.188
