stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.673,"[-1.404, 0.059]",0.731,-1.667,0.126
norefined,c,-5.080,"[-9.715, -0.445]",4.635,-1.986,0.075
norefined,s,-2.927,"[-7.089, 1.236]",4.162,-1.274,0.231
norefined,k0,0.020,"[-2.264, 2.305]",2.285,0.016,0.987
norefined,k1,-0.587,"[-2.527, 1.353]",1.940,-0.548,0.596
norefined,k2,0.240,"[-1.36, 1.839]",1.599,0.272,0.791
norefined,k3,0.362,"[-1.267, 1.991]",1.629,0.403,0.695
norefined,k4,-0.340,"[-3.001, 2.32]",2.660,-0.232,0.821
norefined,k5,0.267,"[-1.419, 1.954]",1.686,0.287,0.780
refined,tt,-5.903,"[-34.702, 22.895]",28.799,-0.372,0.718
refined,c,-31.705,"[-186.956, 123.545]",155.250,-0.370,0.719
refined,s,-19.063,"[-116.212, 78.085]",97.149,-0.356,0.729
refined,k0,-2.753,"[-31.696, 26.191]",28.943,-0.172,0.867
refined,k1,0.770,"[-9.455, 10.994]",10.224,0.136,0.894
refined,k2,-1.632,"[-10.579, 7.315]",8.947,-0.331,0.748
refined,k3,0.702,"[-7.244, 8.647]",7.946,0.160,0.876
refined,k4,-1.602,"[-22.296, 19.091]",20.694,-0.140,0.891
refined,k5,-0.163,"[-3.076, 2.751]",2.914,-0.101,0.921
