stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.599,"[-0.996, -0.201]",0.398,-2.512,0.014
norefined,c,-5.293,"[-8.427, -2.158]",3.134,-2.816,0.006
norefined,s,-2.449,"[-3.891, -1.007]",1.442,-2.833,0.006
norefined,k0,1.054,"[-0.238, 2.345]",1.291,1.361,0.178
norefined,k1,0.357,"[-0.382, 1.096]",0.739,0.806,0.423
norefined,k2,-1.125,"[-2.149, -0.102]",1.024,-1.833,0.071
norefined,k3,0.362,"[-0.693, 1.416]",1.055,0.572,0.569
norefined,k4,-1.301,"[-2.905, 0.303]",1.604,-1.353,0.181
norefined,k5,0.120,"[-0.842, 1.082]",0.962,0.209,0.835
refined,tt,-0.833,"[-1.334, -0.333]",0.500,-2.780,0.007
refined,c,-5.355,"[-8.489, -2.221]",3.134,-2.850,0.006
refined,s,-2.518,"[-3.991, -1.044]",1.474,-2.849,0.006
refined,k0,0.220,"[-0.929, 1.369]",1.149,0.319,0.750
refined,k1,-0.043,"[-0.659, 0.573]",0.616,-0.117,0.908
refined,k2,-0.525,"[-1.393, 0.342]",0.868,-1.010,0.316
refined,k3,0.318,"[-0.682, 1.318]",1.000,0.531,0.597
refined,k4,-0.781,"[-2.178, 0.615]",1.396,-0.933,0.354
refined,k5,-0.310,"[-1.343, 0.723]",1.033,-0.501,0.618
