stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.599,"[-0.953, -0.246]",0.353,-2.829,0.006
norefined,c,-5.406,"[-8.269, -2.543]",2.863,-3.150,0.002
norefined,s,-2.478,"[-3.776, -1.179]",1.298,-3.183,0.002
norefined,k0,0.939,"[-0.124, 2.002]",1.063,1.473,0.145
norefined,k1,0.504,"[-0.177, 1.185]",0.681,1.235,0.221
norefined,k2,-0.923,"[-1.813, -0.032]",0.891,-1.727,0.089
norefined,k3,0.393,"[-0.568, 1.355]",0.961,0.683,0.497
norefined,k4,-1.144,"[-2.516, 0.229]",1.372,-1.390,0.169
norefined,k5,0.126,"[-0.719, 0.971]",0.845,0.249,0.804
refined,tt,-1.066,"[-1.616, -0.516]",0.550,-3.230,0.002
refined,c,-6.755,"[-10.306, -3.204]",3.551,-3.173,0.002
refined,s,-3.457,"[-5.333, -1.58]",1.876,-3.073,0.003
refined,k0,-0.875,"[-1.959, 0.21]",1.084,-1.346,0.183
refined,k1,0.001,"[-0.532, 0.535]",0.533,0.004,0.997
refined,k2,-0.303,"[-1.1, 0.494]",0.797,-0.635,0.528
refined,k3,0.321,"[-0.529, 1.172]",0.851,0.630,0.531
refined,k4,0.682,"[-0.359, 1.722]",1.040,1.093,0.278
refined,k5,-0.058,"[-0.888, 0.772]",0.830,-0.116,0.908
