stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.271,-4.779,-2.384,1.944,1.182,-0.720,0.923,-0.957,0.963,1616177858.273,0.057
norefined,2,-0.722,-4.816,-2.370,1.836,1.103,-0.818,0.870,-1.024,0.865,773510123.980,0.150
norefined,3,-0.960,-4.939,-2.350,1.591,0.934,-0.928,0.724,-1.106,0.642,541325366.004,0.194
norefined,4,-0.626,-5.102,-2.398,1.376,0.803,-0.955,0.616,-1.142,0.462,428267390.328,0.123
norefined,5,-1.064,-5.145,-2.326,1.244,0.692,-1.009,0.545,-1.161,0.347,431103645.505,0.207
norefined,6,-0.596,-5.245,-2.416,1.168,0.656,-0.970,0.508,-1.157,0.293,369903940.103,0.114
norefined,7,-1.070,-5.255,-2.343,1.085,0.585,-1.002,0.465,-1.164,0.222,394322654.462,0.204
norefined,8,-0.594,-5.337,-2.443,1.037,0.567,-0.953,0.441,-1.154,0.194,344454473.916,0.111
norefined,9,-1.078,-5.334,-2.372,0.973,0.513,-0.976,0.410,-1.157,0.142,375282966.900,0.202
norefined,10,-0.599,-5.406,-2.478,0.939,0.504,-0.923,0.393,-1.144,0.126,329817419.871,0.111
refined,11,-0.599,-5.406,-2.478,0.939,0.504,-0.923,0.393,-1.144,0.126,329817419.871,0.111
refined,12,-0.989,-6.494,-3.005,-0.311,0.020,0.044,0.436,-0.117,0.036,209931089.647,0.152
refined,13,-0.974,-6.162,-3.162,-0.763,-0.000,-0.298,0.290,0.545,-0.033,203462698.831,0.158
refined,14,-1.056,-6.684,-3.412,-0.864,0.002,-0.284,0.334,0.641,-0.054,203262081.818,0.158
refined,15,-1.000,-6.334,-3.249,-0.790,-0.009,-0.319,0.251,0.649,-0.002,203267500.799,0.158
refined,16,-1.066,-6.755,-3.457,-0.875,0.001,-0.303,0.321,0.682,-0.058,203247659.793,0.158
refined,17,-1.004,-6.353,-3.263,-0.795,-0.011,-0.320,0.242,0.660,0.004,203268808.355,0.158
refined,18,-1.068,-6.769,-3.465,-0.875,0.001,-0.307,0.321,0.687,-0.061,203251622.696,0.158
refined,19,-1.004,-6.351,-3.263,-0.795,-0.012,-0.319,0.239,0.660,0.007,203274869.425,0.158
refined,20,-1.069,-6.776,-3.469,-0.876,0.001,-0.308,0.322,0.688,-0.062,203256527.875,0.158
