stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.564,"[-0.847, -0.281]",0.283,-3.327,0.001
norefined,c,-5.954,"[-8.702, -3.207]",2.747,-3.615,0.001
norefined,s,-2.732,"[-4.088, -1.377]",1.356,-3.362,0.001
norefined,k0,0.215,"[-0.422, 0.852]",0.637,0.562,0.576
norefined,k1,-0.323,"[-0.782, 0.137]",0.460,-1.170,0.246
norefined,k2,-0.917,"[-1.731, -0.104]",0.813,-1.881,0.064
norefined,k3,0.801,"[0.166, 1.436]",0.635,2.105,0.039
norefined,k4,0.354,"[-0.322, 1.03]",0.676,0.873,0.386
norefined,k5,0.518,"[-0.38, 1.416]",0.898,0.962,0.340
refined,tt,-0.983,"[-1.418, -0.549]",0.434,-3.777,0.000
refined,c,-6.739,"[-9.814, -3.665]",3.075,-3.656,0.001
refined,s,-3.302,"[-4.855, -1.748]",1.553,-3.545,0.001
refined,k0,-0.199,"[-0.748, 0.351]",0.550,-0.602,0.549
refined,k1,0.156,"[-0.22, 0.532]",0.376,0.693,0.491
refined,k2,-0.229,"[-0.918, 0.46]",0.689,-0.554,0.581
refined,k3,0.207,"[-0.357, 0.77]",0.563,0.612,0.543
refined,k4,-0.163,"[-0.76, 0.434]",0.597,-0.455,0.650
refined,k5,0.096,"[-0.703, 0.895]",0.799,0.200,0.842
