stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.481,"[-0.948, -0.014]",0.467,-1.716,0.091
norefined,c,-6.148,"[-11.131, -1.166]",4.982,-2.058,0.043
norefined,s,-2.521,"[-4.658, -0.385]",2.137,-1.968,0.053
norefined,k0,0.245,"[-0.906, 1.395]",1.151,0.355,0.724
norefined,k1,-0.171,"[-0.923, 0.58]",0.752,-0.380,0.705
norefined,k2,-1.014,"[-2.602, 0.573]",1.588,-1.066,0.290
norefined,k3,0.300,"[-0.875, 1.476]",1.176,0.426,0.671
norefined,k4,0.293,"[-0.952, 1.538]",1.245,0.393,0.696
norefined,k5,0.108,"[-1.434, 1.65]",1.542,0.117,0.907
refined,tt,-5.666,"[-15.59, 4.259]",9.925,-0.952,0.344
refined,c,-36.139,"[-98.348, 26.069]",62.209,-0.969,0.336
refined,s,-17.159,"[-49.496, 15.178]",32.337,-0.885,0.379
refined,k0,-0.453,"[-4.522, 3.615]",4.068,-0.186,0.853
refined,k1,0.742,"[-3.369, 4.853]",4.111,0.301,0.764
refined,k2,-0.086,"[-6.03, 5.859]",5.945,-0.024,0.981
refined,k3,-5.377,"[-16.747, 5.994]",11.370,-0.789,0.433
refined,k4,3.751,"[-7.969, 15.47]",11.719,0.534,0.595
refined,k5,-4.104,"[-11.385, 3.176]",7.280,-0.940,0.350
