attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.285,"[-2.806, 0.236]",1.521,-1.687,0.096,46,0.800,1286789997.570,0.293,-1.000,-0.285,0,0,fn
c,-5.603,"[-12.3, 1.093]",6.697,-1.670,0.100,46,0.800,1286789997.570,0.293,-6.000,0.397,0,0,fn
s,-3.205,"[-7.522, 1.113]",4.317,-1.482,0.143,46,0.800,1286789997.570,0.293,-3.000,-0.205,1,0,fn
k0,-0.529,"[-3.06, 2.001]",2.530,-0.418,0.678,46,0.800,1286789997.570,0.293,0.000,-0.529,0,0,fp
k1,-0.395,"[-2.511, 1.721]",2.116,-0.373,0.711,46,0.800,1286789997.570,0.293,0.000,-0.395,0,0,fp
k2,0.666,"[-2.043, 3.374]",2.708,0.491,0.625,46,0.800,1286789997.570,0.293,0.000,0.666,0,0,fp
k3,-1.018,"[-4.083, 2.047]",3.065,-0.663,0.510,46,0.800,1286789997.570,0.293,0.000,-1.018,0,0,fp
k4,-1.463,"[-5.306, 2.381]",3.843,-0.760,0.450,46,0.800,1286789997.570,0.293,0.000,-1.463,0,0,fp
k5,-0.883,"[-3.111, 1.344]",2.228,-0.791,0.431,46,0.800,1286789997.570,0.293,0.000,-0.883,0,0,fp
vot,0.229,,,,,46,0.800,1286789997.570,0.293,0.167,0.063,0,0,fn
tt,-1.183,"[-1.578, -0.787]",0.395,-5.970,0.000,46,0.900,222265707.034,0.139,-1.000,-0.183,0,0,fn
c,-7.433,"[-9.905, -4.961]",2.472,-6.002,0.000,46,0.900,222265707.034,0.139,-6.000,-1.433,0,0,fn
s,-3.473,"[-4.751, -2.194]",1.278,-5.422,0.000,46,0.900,222265707.034,0.139,-3.000,-0.473,0,0,fn
k0,-0.082,"[-0.817, 0.653]",0.735,-0.223,0.824,46,0.900,222265707.034,0.139,0.000,-0.082,0,0,fp
k1,-0.122,"[-0.774, 0.531]",0.652,-0.372,0.711,46,0.900,222265707.034,0.139,0.000,-0.122,0,0,fp
k2,0.311,"[-0.776, 1.398]",1.087,0.571,0.570,46,0.900,222265707.034,0.139,0.000,0.311,0,0,fp
k3,0.285,"[-0.476, 1.046]",0.761,0.747,0.458,46,0.900,222265707.034,0.139,0.000,0.285,0,0,fp
k4,-0.118,"[-0.889, 0.653]",0.771,-0.306,0.761,46,0.900,222265707.034,0.139,0.000,-0.118,0,0,fp
k5,0.368,"[-0.476, 1.212]",0.844,0.870,0.387,46,0.900,222265707.034,0.139,0.000,0.368,0,0,fp
vot,0.159,,,,,46,0.900,222265707.034,0.139,0.167,-0.008,0,0,fn
tt,-0.964,"[-1.215, -0.714]",0.250,-7.700,0.000,46,1.100,147920943.343,0.137,-1.000,0.036,0,0,fn
c,-5.095,"[-6.339, -3.851]",1.244,-8.176,0.000,46,1.100,147920943.343,0.137,-6.000,0.905,0,0,fn
s,-2.632,"[-3.428, -1.835]",0.796,-6.596,0.000,46,1.100,147920943.343,0.137,-3.000,0.368,0,0,fn
k0,-0.237,"[-0.761, 0.287]",0.524,-0.902,0.370,46,1.100,147920943.343,0.137,0.000,-0.237,0,0,fp
k1,-0.436,"[-0.876, 0.004]",0.440,-1.976,0.052,46,1.100,147920943.343,0.137,0.000,-0.436,0,1,fp
k2,-0.333,"[-0.932, 0.265]",0.599,-1.111,0.270,46,1.100,147920943.343,0.137,0.000,-0.333,0,0,fp
k3,0.146,"[-0.398, 0.691]",0.544,0.537,0.593,46,1.100,147920943.343,0.137,0.000,0.146,0,0,fp
k4,-0.174,"[-0.647, 0.299]",0.473,-0.735,0.465,46,1.100,147920943.343,0.137,0.000,-0.174,0,0,fp
k5,0.155,"[-0.424, 0.734]",0.579,0.535,0.595,46,1.100,147920943.343,0.137,0.000,0.155,0,0,fp
vot,0.189,,,,,46,1.100,147920943.343,0.137,0.167,0.023,0,0,fn
tt,-0.820,"[-1.209, -0.43]",0.390,-4.197,0.000,46,1.200,349851383.852,0.229,-1.000,0.180,0,0,fn
c,-3.942,"[-5.595, -2.289]",1.653,-4.760,0.000,46,1.200,349851383.852,0.229,-6.000,2.058,0,0,fn
s,-2.023,"[-3.147, -0.898]",1.124,-3.591,0.001,46,1.200,349851383.852,0.229,-3.000,0.977,0,0,fn
k0,-0.211,"[-0.984, 0.561]",0.772,-0.546,0.587,46,1.200,349851383.852,0.229,0.000,-0.211,0,0,fp
k1,-0.366,"[-1.007, 0.276]",0.642,-1.137,0.259,46,1.200,349851383.852,0.229,0.000,-0.366,0,0,fp
k2,-0.224,"[-1.021, 0.574]",0.797,-0.560,0.578,46,1.200,349851383.852,0.229,0.000,-0.224,0,0,fp
k3,-0.232,"[-1.115, 0.65]",0.882,-0.525,0.601,46,1.200,349851383.852,0.229,0.000,-0.232,0,0,fp
k4,-0.440,"[-1.155, 0.274]",0.714,-1.230,0.223,46,1.200,349851383.852,0.229,0.000,-0.440,0,0,fp
k5,-0.357,"[-1.216, 0.501]",0.859,-0.831,0.409,46,1.200,349851383.852,0.229,0.000,-0.357,0,0,fp
vot,0.208,,,,,46,1.200,349851383.852,0.229,0.167,0.041,0,0,fn
