stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.842,-5.011,-3.829,-1.016,-0.416,0.617,-1.192,-1.935,-0.968,836863188.973,0.168
norefined,2,-1.296,-5.056,-3.690,-0.929,-0.442,0.636,-1.151,-1.831,-0.994,724528772.265,0.256
norefined,3,-0.820,-5.186,-3.692,-0.863,-0.445,0.621,-1.144,-1.810,-0.963,775900787.553,0.158
norefined,4,-1.279,-5.219,-3.560,-0.778,-0.472,0.640,-1.101,-1.710,-0.993,665100368.681,0.245
norefined,5,-0.797,-5.334,-3.575,-0.727,-0.465,0.624,-1.095,-1.696,-0.959,724833342.335,0.149
norefined,6,-1.260,-5.358,-3.449,-0.646,-0.492,0.644,-1.051,-1.602,-0.991,615461418.500,0.235
norefined,7,-0.775,-5.461,-3.476,-0.605,-0.475,0.626,-1.045,-1.594,-0.954,682777823.123,0.142
norefined,8,-1.243,-5.476,-3.358,-0.531,-0.500,0.645,-1.002,-1.508,-0.986,575788034.860,0.227
norefined,9,-0.756,-5.570,-3.394,-0.497,-0.476,0.626,-0.996,-1.505,-0.948,648982514.914,0.136
norefined,10,-1.229,-5.578,-3.283,-0.430,-0.497,0.643,-0.955,-1.427,-0.977,544490594.530,0.220
refined,11,-1.229,-5.578,-3.283,-0.430,-0.497,0.643,-0.955,-1.427,-0.977,544490594.530,0.220
refined,12,-0.549,-4.566,-2.149,-0.005,0.007,-0.704,1.205,1.476,0.754,1060223353.159,0.120
refined,13,-0.660,-4.093,-1.936,-0.145,0.171,0.465,0.107,-0.035,0.053,289942338.625,0.161
refined,14,-0.978,-6.176,-2.864,-0.023,0.092,0.589,0.145,-0.098,0.258,229596859.940,0.158
refined,15,-1.123,-7.089,-3.276,-0.012,-0.033,0.445,0.200,-0.146,0.357,222866186.525,0.158
refined,16,-1.163,-7.320,-3.407,-0.049,-0.092,0.338,0.253,-0.131,0.365,222324715.847,0.159
refined,17,-1.178,-7.406,-3.453,-0.071,-0.111,0.325,0.273,-0.124,0.369,222272500.883,0.159
refined,18,-1.181,-7.421,-3.466,-0.078,-0.118,0.313,0.281,-0.119,0.367,222266515.171,0.159
refined,19,-1.182,-7.432,-3.471,-0.081,-0.121,0.313,0.284,-0.119,0.368,222265796.869,0.159
refined,20,-1.183,-7.433,-3.473,-0.082,-0.122,0.311,0.285,-0.118,0.368,222265707.034,0.159
