attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.433,"[-2.113, -0.753]",0.680,-3.510,0.001,4.120,ngd,57,212730316.680,0.148,-1.000,-0.433,0,0,fn
c,-8.183,"[-12.052, -4.314]",3.869,-3.524,0.001,4.120,ngd,57,212730316.680,0.148,-6.000,-2.183,0,0,fn
s,-3.993,"[-5.907, -2.078]",1.915,-3.474,0.001,4.120,ngd,57,212730316.680,0.148,-3.000,-0.993,0,0,fn
vot,0.175,,,,,4.120,ngd,57,212730316.680,0.148,0.167,0.008,0,0,fn
tt,-1.760,"[-2.675, -0.845]",0.915,-3.204,0.002,4.542,lm,57,192751869.954,0.141,-1.000,-0.760,0,0,fn
c,-11.758,"[-17.901, -5.616]",6.142,-3.189,0.002,4.542,lm,57,192751869.954,0.141,-6.000,-5.758,0,0,fn
s,-5.463,"[-8.191, -2.736]",2.727,-3.337,0.001,4.542,lm,57,192751869.954,0.141,-3.000,-2.463,0,0,fn
vot,0.150,,,,,4.542,lm,57,192751869.954,0.141,0.167,-0.017,0,0,fn
tt,-1.762,"[-2.679, -0.845]",0.917,-3.202,0.002,8.649,ngd+lm,57,192751821.778,0.141,-1.000,-0.762,0,0,fn
c,-11.775,"[-17.93, -5.62]",6.155,-3.187,0.002,8.649,ngd+lm,57,192751821.778,0.141,-6.000,-5.775,0,0,fn
s,-5.471,"[-8.203, -2.738]",2.733,-3.335,0.001,8.649,ngd+lm,57,192751821.778,0.141,-3.000,-2.471,0,0,fn
vot,0.150,,,,,8.649,ngd+lm,57,192751821.778,0.141,0.167,-0.017,0,0,fn
