stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,52.027,1.727,0.000,0,9,3238514047.388,405386025.685,76
refined,79.088,1.727,0.000,0,9,3238514047.388,278611130.058,76
