stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.237,-5.057,-4.195,1.843,0.730,1.339,-1.888,0.317,1.333,1269453252.746,1584,0,0,0.047
norefined,2,-0.624,-5.116,-4.220,1.708,0.636,1.204,-1.984,0.167,1.193,701369067.208,1584,0,0,0.122
norefined,3,-0.846,-5.270,-4.185,1.470,0.497,1.040,-2.060,0.013,0.986,521795398.568,1584,0,0,0.161
norefined,4,-0.616,-5.482,-4.147,1.207,0.394,0.922,-2.030,-0.082,0.769,408195907.825,1584,0,0,0.112
norefined,5,-0.936,-5.635,-4.008,0.993,0.362,0.811,-2.015,-0.096,0.557,355136754.454,1584,0,0,0.166
norefined,6,-0.577,-5.815,-3.964,0.888,0.433,0.758,-1.836,-0.023,0.379,323945627.057,1584,0,0,0.099
norefined,7,-1.023,-5.854,-3.869,0.782,0.472,0.689,-1.800,0.003,0.234,291570350.642,1584,0,0,0.175
norefined,8,-0.614,-5.991,-3.858,0.712,0.547,0.658,-1.620,0.046,0.101,274373168.888,1584,0,0,0.102
norefined,9,-1.074,-5.999,-3.777,0.620,0.597,0.597,-1.575,0.059,-0.020,247819122.730,1584,0,0,0.179
norefined,10,-0.643,-6.120,-3.778,0.550,0.661,0.569,-1.404,0.065,-0.125,239006146.086,1584,0,0,0.105
refined,11,-0.643,-6.120,-3.778,0.550,0.661,0.569,-1.404,0.065,-0.125,239006146.086,1584,0,0,0.105
refined,12,-1.127,-6.833,-3.203,-0.293,0.834,-0.133,0.224,0.094,-0.371,137392304.333,1584,0,0,0.165
refined,13,-1.162,-7.609,-3.504,-0.411,1.022,0.016,-0.213,0.270,-0.527,127921201.796,1584,0,0,0.153
refined,14,-1.195,-7.845,-3.595,-0.449,1.076,0.051,-0.238,0.273,-0.561,127822016.129,1584,0,0,0.152
refined,15,-1.185,-7.784,-3.565,-0.436,1.083,0.052,-0.246,0.263,-0.558,127819367.363,1584,0,0,0.152
refined,16,-1.196,-7.855,-3.596,-0.446,1.086,0.054,-0.243,0.271,-0.564,127818865.291,1584,0,0,0.152
refined,17,-1.187,-7.800,-3.572,-0.438,1.085,0.053,-0.246,0.264,-0.560,127818615.968,1584,0,0,0.152
refined,18,-1.194,-7.845,-3.592,-0.445,1.086,0.054,-0.243,0.270,-0.564,127818431.885,1584,0,0,0.152
refined,19,-1.189,-7.809,-3.576,-0.440,1.085,0.053,-0.245,0.265,-0.561,127818324.442,1584,0,0,0.152
refined,20,-1.193,-7.838,-3.589,-0.444,1.086,0.053,-0.244,0.269,-0.563,127818248.253,1584,0,0,0.152
