stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.643,"[-1.103, -0.184]",0.460,-2.334,0.023
norefined,c,-6.120,"[-9.353, -2.887]",3.233,-3.157,0.002
norefined,s,-3.778,"[-5.833, -1.723]",2.055,-3.066,0.003
norefined,k0,0.550,"[-0.237, 1.337]",0.787,1.165,0.248
norefined,k1,0.661,"[-0.316, 1.638]",0.977,1.128,0.263
norefined,k2,0.569,"[-0.348, 1.487]",0.917,1.035,0.304
norefined,k3,-1.404,"[-2.364, -0.445]",0.959,-2.442,0.017
norefined,k4,0.065,"[-0.425, 0.555]",0.490,0.222,0.825
norefined,k5,-0.125,"[-0.703, 0.453]",0.578,-0.361,0.719
refined,tt,-1.193,"[-1.802, -0.585]",0.609,-3.270,0.002
refined,c,-7.838,"[-11.714, -3.962]",3.876,-3.373,0.001
refined,s,-3.589,"[-5.253, -1.924]",1.665,-3.596,0.001
refined,k0,-0.444,"[-1.242, 0.355]",0.799,-0.927,0.357
refined,k1,1.086,"[0.442, 1.731]",0.644,2.811,0.006
refined,k2,0.053,"[-0.471, 0.578]",0.525,0.170,0.866
refined,k3,-0.244,"[-0.714, 0.226]",0.470,-0.865,0.390
refined,k4,0.269,"[-0.243, 0.78]",0.511,0.877,0.384
refined,k5,-0.563,"[-1.088, -0.038]",0.525,-1.789,0.078
