attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.273,"[-1.785, -0.761]",0.512,-4.143,0.000,58.009,ngd,50,229599407.116,0.155,-1.000,-0.273,0,0,fn
c,-5.496,"[-7.697, -3.295]",2.201,-4.160,0.000,58.009,ngd,50,229599407.116,0.155,-6.000,0.504,0,0,fn
s,-3.736,"[-5.225, -2.246]",1.489,-4.178,0.000,58.009,ngd,50,229599407.116,0.155,-3.000,-0.736,0,0,fn
vot,0.232,,,,,58.009,ngd,50,229599407.116,0.155,0.167,0.065,0,0,fn
tt,-1.289,"[-1.823, -0.756]",0.534,-4.023,0.000,52.857,lm,50,229315070.492,0.155,-1.000,-0.289,0,0,fn
c,-6.421,"[-9.114, -3.727]",2.694,-3.971,0.000,52.857,lm,50,229315070.492,0.155,-6.000,-0.421,0,0,fn
s,-4.270,"[-6.012, -2.529]",1.741,-4.086,0.000,52.857,lm,50,229315070.492,0.155,-3.000,-1.270,0,0,fn
vot,0.201,,,,,52.857,lm,50,229315070.492,0.155,0.167,0.034,0,0,fn
tt,-1.303,"[-1.825, -0.781]",0.522,-4.160,0.000,113.273,ngd+lm,50,228236729.204,0.155,-1.000,-0.303,0,0,fn
c,-6.090,"[-8.566, -3.614]",2.476,-4.098,0.000,113.273,ngd+lm,50,228236729.204,0.155,-6.000,-0.090,0,0,fn
s,-4.080,"[-5.719, -2.441]",1.639,-4.147,0.000,113.273,ngd+lm,50,228236729.204,0.155,-3.000,-1.080,0,0,fn
vot,0.214,,,,,113.273,ngd+lm,50,228236729.204,0.155,0.167,0.047,0,0,fn
