stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.256,"[-1.839, -0.672]",0.584,-4.293,0.000
norefined,c,-5.815,"[-9.133, -2.498]",3.318,-3.499,0.001
norefined,s,-2.769,"[-3.983, -1.554]",1.215,-4.549,0.000
norefined,k0,-1.035,"[-2.375, 0.305]",1.340,-1.541,0.128
norefined,k1,-0.299,"[-1.122, 0.524]",0.823,-0.726,0.470
norefined,k2,0.278,"[-0.83, 1.387]",1.108,0.502,0.618
norefined,k3,-1.144,"[-2.434, 0.146]",1.290,-1.770,0.081
norefined,k4,0.088,"[-1.305, 1.482]",1.393,0.127,0.900
norefined,k5,0.385,"[-0.671, 1.44]",1.056,0.727,0.470
refined,tt,-0.847,"[-1.073, -0.621]",0.226,-7.489,0.000
refined,c,-4.945,"[-6.37, -3.52]",1.425,-6.925,0.000
refined,s,-2.718,"[-3.413, -2.024]",0.695,-7.812,0.000
refined,k0,0.137,"[-0.433, 0.708]",0.571,0.480,0.633
refined,k1,-0.084,"[-0.464, 0.295]",0.380,-0.444,0.659
refined,k2,-0.373,"[-0.929, 0.183]",0.556,-1.340,0.185
refined,k3,-0.178,"[-0.722, 0.367]",0.544,-0.651,0.517
refined,k4,0.495,"[-0.098, 1.089]",0.593,1.667,0.100
refined,k5,0.031,"[-0.414, 0.476]",0.445,0.140,0.889
