stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.202,"[-1.844, -0.56]",0.642,-3.736,0.000
norefined,c,-5.903,"[-9.684, -2.123]",3.780,-3.117,0.003
norefined,s,-2.645,"[-3.987, -1.303]",1.342,-3.933,0.000
norefined,k0,-0.990,"[-2.505, 0.524]",1.514,-1.305,0.196
norefined,k1,-0.280,"[-1.187, 0.628]",0.907,-0.616,0.540
norefined,k2,0.413,"[-0.825, 1.651]",1.238,0.666,0.507
norefined,k3,-1.087,"[-2.56, 0.387]",1.474,-1.471,0.146
norefined,k4,0.134,"[-1.439, 1.707]",1.573,0.170,0.866
norefined,k5,0.370,"[-0.773, 1.513]",1.143,0.646,0.521
refined,tt,-1.067,"[-1.467, -0.667]",0.400,-5.320,0.000
refined,c,-7.087,"[-9.789, -4.386]",2.702,-5.236,0.000
refined,s,-3.296,"[-4.443, -2.149]",1.147,-5.736,0.000
refined,k0,-0.032,"[-0.788, 0.724]",0.756,-0.084,0.933
refined,k1,0.058,"[-0.462, 0.578]",0.520,0.222,0.825
refined,k2,0.162,"[-0.545, 0.87]",0.708,0.458,0.648
refined,k3,0.207,"[-0.584, 0.998]",0.791,0.522,0.603
refined,k4,0.451,"[-0.351, 1.254]",0.802,1.123,0.266
refined,k5,0.087,"[-0.491, 0.665]",0.578,0.300,0.765
