attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.133,"[-1.652, -0.613]",0.519,-3.639,0.001,6,0.200,288357054.692,0.173,-1.000,-0.133,0,0,fn
c,-7.682,"[-11.399, -3.966]",3.716,-3.448,0.001,6,0.200,288357054.692,0.173,-6.000,-1.682,0,0,fn
s,-3.255,"[-4.87, -1.64]",1.615,-3.361,0.001,6,0.200,288357054.692,0.173,-3.000,-0.255,0,0,fn
k0,0.041,"[-0.735, 0.818]",0.777,0.089,0.930,6,0.200,288357054.692,0.173,0.000,0.041,0,0,fp
k1,0.203,"[-0.846, 1.252]",1.049,0.323,0.748,6,0.200,288357054.692,0.173,0.000,0.203,0,0,fp
k2,0.269,"[-0.562, 1.1]",0.831,0.541,0.591,6,0.200,288357054.692,0.173,0.000,0.269,0,0,fp
k3,-0.137,"[-0.929, 0.655]",0.792,-0.288,0.774,6,0.200,288357054.692,0.173,0.000,-0.137,0,0,fp
k4,0.113,"[-0.559, 0.784]",0.671,0.280,0.780,6,0.200,288357054.692,0.173,0.000,0.113,0,0,fp
k5,-0.863,"[-2.074, 0.348]",1.211,-1.189,0.239,6,0.200,288357054.692,0.173,0.000,-0.863,0,0,fp
vot,0.147,,,,,6,0.200,288357054.692,0.173,0.167,-0.019,0,0,fn
tt,-17.839,"[-340.88, 305.202]",323.041,-0.092,0.927,6,0.300,589728990.521,0.250,-1.000,-16.839,1,0,fn
c,-65.138,"[-1187.796, 1057.521]",1122.658,-0.097,0.923,6,0.300,589728990.521,0.250,-6.000,-59.138,1,0,fn
s,-53.699,"[-885.908, 778.51]",832.209,-0.108,0.915,6,0.300,589728990.521,0.250,-3.000,-50.699,1,0,fn
k0,-3.297,"[-73.639, 67.046]",70.342,-0.078,0.938,6,0.300,589728990.521,0.250,0.000,-3.297,0,0,fp
k1,16.973,"[-377.911, 411.856]",394.884,0.072,0.943,6,0.300,589728990.521,0.250,0.000,16.973,0,0,fp
k2,7.325,"[-125.773, 140.424]",133.099,0.092,0.927,6,0.300,589728990.521,0.250,0.000,7.325,0,0,fp
k3,3.685,"[-34.29, 41.66]",37.975,0.162,0.872,6,0.300,589728990.521,0.250,0.000,3.685,0,0,fp
k4,-27.877,"[-461.814, 406.061]",433.937,-0.107,0.915,6,0.300,589728990.521,0.250,0.000,-27.877,0,0,fp
k5,-28.717,"[-333.164, 275.729]",304.447,-0.157,0.875,6,0.300,589728990.521,0.250,0.000,-28.717,0,0,fp
vot,0.274,,,,,6,0.300,589728990.521,0.250,0.167,0.107,0,0,fn
tt,-1.140,"[-2.776, 0.496]",1.636,-1.162,0.249,6,0.400,1362177625.208,0.355,-1.000,-0.140,1,0,fn
c,-8.386,"[-21.035, 4.262]",12.649,-1.106,0.273,6,0.400,1362177625.208,0.355,-6.000,-2.386,1,0,fn
s,-4.796,"[-11.111, 1.519]",6.315,-1.267,0.210,6,0.400,1362177625.208,0.355,-3.000,-1.796,1,0,fn
k0,0.428,"[-1.625, 2.482]",2.054,0.348,0.729,6,0.400,1362177625.208,0.355,0.000,0.428,0,0,fp
k1,-1.774,"[-4.957, 1.408]",3.183,-0.930,0.356,6,0.400,1362177625.208,0.355,0.000,-1.774,0,0,fp
k2,-1.869,"[-5.102, 1.363]",3.232,-0.965,0.338,6,0.400,1362177625.208,0.355,0.000,-1.869,0,0,fp
k3,0.908,"[-1.362, 3.178]",2.270,0.667,0.507,6,0.400,1362177625.208,0.355,0.000,0.908,0,0,fp
k4,0.429,"[-1.434, 2.291]",1.863,0.384,0.702,6,0.400,1362177625.208,0.355,0.000,0.429,0,0,fp
k5,2.244,"[-1.544, 6.031]",3.787,0.988,0.327,6,0.400,1362177625.208,0.355,0.000,2.244,0,0,fp
vot,0.136,,,,,6,0.400,1362177625.208,0.355,0.167,-0.031,0,0,fn
