stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.534,"[-2.825, -0.244]",1.291,-1.983,0.052
norefined,c,-5.688,"[-10.006, -1.37]",4.318,-2.197,0.031
norefined,s,-4.349,"[-7.876, -0.822]",3.527,-2.057,0.044
norefined,k0,0.374,"[-0.955, 1.703]",1.329,0.469,0.640
norefined,k1,0.484,"[-1.518, 2.486]",2.002,0.403,0.688
norefined,k2,0.286,"[-0.915, 1.486]",1.200,0.397,0.693
norefined,k3,-0.366,"[-2.021, 1.289]",1.655,-0.369,0.713
norefined,k4,-0.510,"[-1.911, 0.892]",1.402,-0.607,0.546
norefined,k5,-1.232,"[-3.547, 1.084]",2.315,-0.887,0.378
refined,tt,-17.839,"[-340.88, 305.202]",323.041,-0.092,0.927
refined,c,-65.138,"[-1187.796, 1057.521]",1122.658,-0.097,0.923
refined,s,-53.699,"[-885.908, 778.51]",832.209,-0.108,0.915
refined,k0,-3.297,"[-73.639, 67.046]",70.342,-0.078,0.938
refined,k1,16.973,"[-377.911, 411.856]",394.884,0.072,0.943
refined,k2,7.325,"[-125.773, 140.424]",133.099,0.092,0.927
refined,k3,3.685,"[-34.29, 41.66]",37.975,0.162,0.872
refined,k4,-27.877,"[-461.814, 406.061]",433.937,-0.107,0.915
refined,k5,-28.717,"[-333.164, 275.729]",304.447,-0.157,0.875
