stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,70.809,1.727,0.000,0,9,3374842897.743,321057213.537,76
refined,79.683,1.727,0.000,0,9,3374842897.743,288357054.691,76
