stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.990,"[-2.151, 0.171]",1.161,-1.422,0.160
norefined,c,-5.809,"[-12.396, 0.779]",6.588,-1.471,0.146
norefined,s,-4.077,"[-8.377, 0.224]",4.301,-1.581,0.119
norefined,k0,1.100,"[-1.195, 3.396]",2.295,0.799,0.427
norefined,k1,0.545,"[-1.68, 2.77]",2.225,0.409,0.684
norefined,k2,-0.328,"[-1.884, 1.228]",1.556,-0.352,0.726
norefined,k3,-0.658,"[-2.498, 1.183]",1.841,-0.596,0.553
norefined,k4,-0.410,"[-1.8, 0.979]",1.389,-0.492,0.624
norefined,k5,-0.348,"[-3.027, 2.331]",2.679,-0.217,0.829
refined,tt,-1.140,"[-2.776, 0.496]",1.636,-1.162,0.249
refined,c,-8.386,"[-21.035, 4.262]",12.649,-1.106,0.273
refined,s,-4.796,"[-11.111, 1.519]",6.315,-1.267,0.210
refined,k0,0.428,"[-1.625, 2.482]",2.054,0.348,0.729
refined,k1,-1.774,"[-4.957, 1.408]",3.183,-0.930,0.356
refined,k2,-1.869,"[-5.102, 1.363]",3.232,-0.965,0.338
refined,k3,0.908,"[-1.362, 3.178]",2.270,0.667,0.507
refined,k4,0.429,"[-1.434, 2.291]",1.863,0.384,0.702
refined,k5,2.244,"[-1.544, 6.031]",3.787,0.988,0.327
