stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.562,-4.423,-4.719,0.117,1.039,-0.407,-1.441,1.503,-1.026,1301541873.197,1584,0,0,0.579
norefined,2,-2.124,-4.574,-4.842,0.093,1.017,-0.460,-1.447,1.376,-1.010,1038242683.448,1584,0,0,0.464
norefined,3,-1.776,-4.773,-4.906,0.061,0.914,-0.503,-1.414,1.117,-1.063,953038982.767,1584,0,0,0.372
norefined,4,-1.935,-4.955,-4.800,0.127,0.728,-0.407,-1.281,0.780,-1.103,879270173.702,1584,0,0,0.391
norefined,5,-1.742,-5.174,-4.757,0.182,0.597,-0.307,-1.131,0.453,-1.154,820074224.301,1584,0,0,0.337
norefined,6,-1.778,-5.350,-4.615,0.301,0.498,-0.109,-0.924,0.150,-1.169,774029956.021,1584,0,0,0.332
norefined,7,-1.409,-5.490,-4.627,0.314,0.474,0.035,-0.762,-0.061,-1.207,735746483.123,1584,0,0,0.257
norefined,8,-1.511,-5.617,-4.435,0.418,0.477,0.222,-0.524,-0.349,-1.180,704612200.773,1584,0,0,0.269
norefined,9,-1.070,-5.679,-4.491,0.351,0.570,0.304,-0.403,-0.466,-1.178,738476813.023,1584,0,0,0.188
norefined,10,-1.534,-5.688,-4.349,0.374,0.484,0.286,-0.366,-0.510,-1.232,699743457.911,1584,0,0,0.270
refined,11,-1.534,-5.688,-4.349,0.374,0.484,0.286,-0.366,-0.510,-1.232,699743457.911,1584,0,0,0.270
refined,12,-1.531,-7.011,-4.943,0.312,1.475,0.572,-0.252,-1.373,-1.954,662614738.003,1584,0,0,0.218
refined,13,-2.031,-7.994,-6.200,0.103,1.955,0.557,0.246,-1.700,-2.547,641290541.601,1584,0,0,0.254
refined,14,-3.019,-11.140,-9.288,-0.117,3.108,0.675,1.103,-2.729,-4.063,630118456.692,1584,0,0,0.271
refined,15,-3.407,-12.558,-10.796,-0.172,3.329,0.609,1.652,-3.151,-5.089,629374735.336,1584,0,0,0.271
refined,16,-2.899,-10.765,-8.968,0.078,3.070,0.683,0.726,-2.706,-3.936,630676192.641,1584,0,0,0.269
refined,17,-3.784,-13.960,-12.004,-0.170,3.907,0.982,1.471,-3.986,-6.212,628474599.661,1584,0,0,0.271
refined,18,-2.780,-11.038,-8.647,-0.033,2.991,1.014,-0.095,-3.716,-4.504,634644822.579,1584,0,0,0.252
refined,19,-5.640,-20.429,-17.532,-0.623,5.415,2.333,1.141,-7.937,-8.999,606364293.872,1584,0,0,0.276
refined,20,-17.839,-65.138,-53.699,-3.297,16.973,7.325,3.685,-27.877,-28.717,589728990.521,1584,0,0,0.274
