stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,22.109,1.727,0.000,0,9,3081423359.105,776209692.345,76
refined,35.268,1.727,0.000,0,9,3081423359.105,537071397.476,76
