stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.006,"[-1.735, -0.278]",0.728,-2.349,0.026
norefined,c,-7.226,"[-11.797, -2.655]",4.571,-2.686,0.012
norefined,s,-3.559,"[-5.828, -1.291]",2.268,-2.666,0.012
norefined,k0,0.083,"[-0.644, 0.811]",0.728,0.194,0.847
norefined,k1,-0.128,"[-0.75, 0.494]",0.622,-0.350,0.729
norefined,k2,0.208,"[-0.294, 0.711]",0.503,0.705,0.487
norefined,k3,-0.300,"[-1.216, 0.617]",0.916,-0.556,0.583
norefined,k4,1.184,"[-0.304, 2.672]",1.488,1.352,0.187
norefined,k5,0.406,"[-0.726, 1.538]",1.132,0.609,0.547
refined,tt,-0.834,"[-1.388, -0.279]",0.554,-2.554,0.016
refined,c,-5.528,"[-8.686, -2.369]",3.159,-2.974,0.006
refined,s,-2.766,"[-4.327, -1.206]",1.561,-3.012,0.005
refined,k0,-0.315,"[-0.796, 0.166]",0.481,-1.112,0.275
refined,k1,-0.005,"[-0.45, 0.441]",0.446,-0.017,0.986
refined,k2,0.419,"[0.084, 0.754]",0.335,2.125,0.042
refined,k3,-0.050,"[-0.652, 0.552]",0.602,-0.141,0.889
refined,k4,0.749,"[-0.254, 1.752]",1.003,1.268,0.215
refined,k5,-0.361,"[-0.937, 0.214]",0.576,-1.067,0.295
