stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.361,-7.247,-2.614,-0.253,-0.476,-0.472,-1.681,1.142,1.757,625697492.003,1584,0,0,-0.050
norefined,2,-0.119,-7.257,-2.686,-0.303,-0.451,-0.550,-1.654,1.122,1.701,282935150.393,1584,0,0,0.016
norefined,3,-0.603,-7.262,-2.693,-0.377,-0.406,-0.536,-1.564,1.137,1.687,133391180.063,1584,0,0,0.083
norefined,4,-0.996,-7.266,-2.745,-0.492,-0.254,-0.509,-1.338,1.185,1.643,96525426.424,1584,0,0,0.137
norefined,5,-0.808,-7.345,-2.836,-0.579,-0.033,-0.543,-1.034,1.230,1.423,69078710.806,1584,0,0,0.110
norefined,6,-1.005,-7.344,-2.946,-0.631,0.177,-0.573,-0.712,1.300,1.217,47921876.030,1584,0,0,0.137
norefined,7,-0.796,-7.403,-3.042,-0.601,0.319,-0.601,-0.438,1.309,0.906,34988099.259,1584,0,0,0.107
norefined,8,-1.166,-7.400,-3.077,-0.610,0.420,-0.543,-0.227,1.283,0.677,32899526.006,1584,0,0,0.158
norefined,9,-0.744,-7.524,-3.051,-0.538,0.369,-0.493,-0.269,1.150,0.518,30464304.248,1584,0,0,0.099
norefined,10,-1.206,-7.482,-3.063,-0.602,0.431,-0.389,-0.154,1.155,0.473,29275687.768,1584,0,0,0.161
refined,11,-1.206,-7.482,-3.063,-0.602,0.431,-0.389,-0.154,1.155,0.473,29275687.768,1584,0,0,0.161
refined,12,-0.496,-4.819,-2.057,-1.564,-0.153,1.075,-0.367,0.884,-1.415,21057250.823,1584,0,0,0.103
refined,13,-0.791,-6.588,-2.785,-1.143,-0.045,1.034,-0.191,0.799,-1.039,12821318.532,1584,0,0,0.120
refined,14,-1.207,-9.393,-3.892,-1.549,-0.412,1.169,-0.230,1.284,-1.424,11215194.733,1584,0,0,0.128
refined,15,-1.383,-10.710,-4.435,-1.724,-0.661,1.105,0.201,0.971,-1.317,10966187.642,1584,0,0,0.129
refined,16,-1.334,-9.978,-4.242,-1.604,-0.620,1.180,-0.245,1.410,-1.433,11011374.035,1584,0,0,0.134
refined,17,-1.333,-10.387,-4.313,-1.666,-0.620,1.080,0.343,0.725,-1.205,11025575.504,1584,0,0,0.128
refined,18,-1.525,-11.083,-4.674,-1.800,-0.780,1.240,-0.554,1.962,-1.730,11274803.541,1584,0,0,0.138
refined,19,-1.076,-8.617,-3.571,-1.325,-0.332,0.920,0.487,0.243,-0.850,11760446.076,1584,0,0,0.125
refined,20,-1.794,-12.929,-5.162,-2.193,-0.897,1.132,-0.412,1.971,-1.998,12136430.309,1584,0,0,0.139
