stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,93.125,1.857,0.000,0,9,1429603052.774,47811530.238,38
refined,139.942,1.857,0.000,0,9,1429603052.774,32176403.347,38
