stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.206,"[-2.558, 0.146]",1.352,-1.617,0.137
norefined,c,-7.482,"[-14.277, -0.687]",6.795,-1.996,0.074
norefined,s,-3.063,"[-6.638, 0.512]",3.575,-1.553,0.151
norefined,k0,-0.602,"[-2.662, 1.457]",2.059,-0.530,0.608
norefined,k1,0.431,"[-1.317, 2.179]",1.748,0.447,0.665
norefined,k2,-0.389,"[-2.326, 1.549]",1.937,-0.364,0.724
norefined,k3,-0.154,"[-2.233, 1.924]",2.078,-0.134,0.896
norefined,k4,1.155,"[-1.522, 3.832]",2.677,0.782,0.452
norefined,k5,0.473,"[-1.76, 2.707]",2.234,0.384,0.709
refined,tt,-1.383,"[-3.303, 0.538]",1.921,-1.305,0.221
refined,c,-10.710,"[-23.423, 2.003]",12.713,-1.527,0.158
refined,s,-4.435,"[-9.482, 0.612]",5.047,-1.593,0.142
refined,k0,-1.724,"[-4.179, 0.732]",2.455,-1.272,0.232
refined,k1,-0.661,"[-2.716, 1.394]",2.055,-0.583,0.573
refined,k2,1.105,"[-0.449, 2.659]",1.554,1.288,0.227
refined,k3,0.201,"[-3.232, 3.634]",3.433,0.106,0.918
refined,k4,0.971,"[-3.755, 5.697]",4.726,0.372,0.717
refined,k5,-1.317,"[-3.882, 1.248]",2.565,-0.930,0.374
