stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.361,-7.247,-2.614,-0.253,-0.476,-0.472,-1.681,1.142,1.757,1529218180.362,1584,0,0,-0.050
norefined,2,-0.115,-7.252,-2.682,-0.305,-0.494,-0.573,-1.671,1.115,1.691,728259364.660,1584,0,0,0.016
norefined,3,-0.605,-7.240,-2.717,-0.355,-0.498,-0.610,-1.616,1.105,1.648,414640856.755,1584,0,0,0.083
norefined,4,-1.035,-7.163,-2.882,-0.316,-0.387,-0.589,-1.500,1.148,1.596,280528230.219,1584,0,0,0.144
norefined,5,-1.240,-7.051,-3.167,-0.186,-0.168,-0.523,-1.331,1.212,1.488,214645213.541,1584,0,0,0.176
norefined,6,-0.986,-7.031,-3.412,-0.045,0.018,-0.408,-1.156,1.212,1.325,172980830.799,1584,0,0,0.140
norefined,7,-1.394,-7.009,-3.488,-0.002,0.039,-0.481,-0.990,1.175,1.123,180535115.052,1584,0,0,0.199
norefined,8,-0.928,-7.107,-3.521,0.047,0.048,-0.384,-0.955,1.127,1.043,152839679.151,1584,0,0,0.131
norefined,9,-1.382,-7.079,-3.541,0.042,0.047,-0.467,-0.816,1.110,0.917,159946288.328,1584,0,0,0.195
norefined,10,-0.910,-7.171,-3.570,0.089,0.053,-0.366,-0.792,1.066,0.857,139126450.254,1584,0,0,0.127
refined,11,-0.910,-7.171,-3.570,0.089,0.053,-0.366,-0.792,1.066,0.857,139126450.254,1584,0,0,0.127
refined,12,-1.065,-7.866,-4.337,-0.252,-0.243,-0.149,0.816,0.679,0.127,71121488.032,1584,0,0,0.135
refined,13,-1.134,-8.331,-4.420,-0.358,-0.059,-0.096,0.639,0.607,0.136,67925004.118,1584,0,0,0.136
refined,14,-1.184,-8.705,-4.681,-0.375,-0.103,-0.117,0.674,0.665,0.164,67831003.300,1584,0,0,0.136
refined,15,-1.190,-8.748,-4.696,-0.367,-0.092,-0.123,0.669,0.671,0.174,67824841.150,1584,0,0,0.136
refined,16,-1.194,-8.779,-4.715,-0.366,-0.094,-0.126,0.671,0.676,0.179,67824179.989,1584,0,0,0.136
refined,17,-1.195,-8.786,-4.719,-0.364,-0.093,-0.127,0.671,0.677,0.181,67824095.637,1584,0,0,0.136
refined,18,-1.195,-8.789,-4.721,-0.364,-0.094,-0.128,0.672,0.677,0.182,67824083.801,1584,0,0,0.136
refined,19,-1.195,-8.791,-4.721,-0.364,-0.093,-0.128,0.672,0.677,0.182,67824082.046,1584,0,0,0.136
refined,20,-1.196,-8.791,-4.721,-0.364,-0.093,-0.128,0.672,0.677,0.182,67824081.778,1584,0,0,0.136
