stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,56.653,1.857,0.000,38,0,9,1956853265.783,105308469.818
refined,135.974,1.857,0.000,38,0,9,1956853265.783,45298861.930
