stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.839,"[-1.643, -0.035]",0.804,-1.773,0.087
norefined,c,-5.983,"[-10.165, -1.801]",4.182,-2.431,0.021
norefined,s,-2.970,"[-5.336, -0.603]",2.367,-2.132,0.042
norefined,k0,-0.419,"[-2.304, 1.466]",1.885,-0.378,0.708
norefined,k1,-0.571,"[-1.831, 0.688]",1.260,-0.771,0.447
norefined,k2,-1.259,"[-2.984, 0.466]",1.725,-1.240,0.225
norefined,k3,1.312,"[-0.584, 3.207]",1.896,1.176,0.249
norefined,k4,0.178,"[-1.178, 1.533]",1.355,0.223,0.825
norefined,k5,-0.577,"[-2.035, 0.881]",1.458,-0.673,0.506
refined,tt,-1.007,"[-1.639, -0.375]",0.632,-2.708,0.011
refined,c,-6.601,"[-10.371, -2.83]",3.771,-2.974,0.006
refined,s,-2.924,"[-4.604, -1.244]",1.680,-2.958,0.006
refined,k0,0.170,"[-1.036, 1.375]",1.205,0.239,0.813
refined,k1,0.174,"[-0.69, 1.038]",0.864,0.342,0.735
refined,k2,-0.351,"[-1.374, 0.672]",1.023,-0.583,0.564
refined,k3,-0.254,"[-1.198, 0.69]",0.944,-0.458,0.651
refined,k4,-0.382,"[-1.209, 0.446]",0.827,-0.784,0.439
refined,k5,0.170,"[-0.838, 1.178]",1.008,0.287,0.776
