stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,49.849,2.023,0.000,76,0,9,2576909232.978,334833512.839
refined,166.320,2.023,0.000,76,0,9,2576909232.978,110400089.841
