stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.950,-7.279,-3.938,1.795,0.086,0.946,-1.932,-0.421,-1.886,752191505.138,0.268
norefined,2,-1.476,-7.401,-3.957,1.721,0.086,0.885,-1.938,-0.420,-1.860,451578255.409,0.199
norefined,3,-1.046,-7.555,-3.898,1.563,0.026,0.805,-1.941,-0.425,-1.799,456414534.673,0.138
norefined,4,-1.526,-7.549,-3.831,1.490,-0.003,0.745,-1.920,-0.437,-1.732,409313200.346,0.202
norefined,5,-1.061,-7.669,-3.820,1.374,-0.039,0.689,-1.910,-0.440,-1.701,406050892.913,0.138
norefined,6,-1.546,-7.650,-3.768,1.310,-0.056,0.642,-1.880,-0.447,-1.638,378794365.776,0.202
norefined,7,-1.074,-7.758,-3.773,1.206,-0.084,0.591,-1.861,-0.450,-1.617,371559016.374,0.138
norefined,8,-1.562,-7.729,-3.733,1.151,-0.090,0.553,-1.822,-0.453,-1.557,354773388.147,0.202
norefined,9,-1.086,-7.830,-3.746,1.054,-0.114,0.505,-1.798,-0.455,-1.544,345895383.036,0.139
norefined,10,-1.575,-7.794,-3.716,1.009,-0.112,0.473,-1.750,-0.456,-1.486,334833512.838,0.202
refined,11,-1.575,-7.794,-3.716,1.009,-0.112,0.473,-1.750,-0.456,-1.486,334833512.838,0.202
refined,12,-0.236,-2.331,-1.215,-1.177,0.233,-0.051,1.383,0.607,1.746,2698929828.069,0.101
refined,13,-0.180,-0.600,-0.356,0.186,-0.406,-0.154,-0.285,-0.126,-0.550,703507923.140,0.300
refined,14,-0.368,-2.060,-1.044,-0.031,-0.171,0.070,-0.061,0.061,0.018,215616925.480,0.179
refined,15,-0.598,-3.510,-1.735,-0.128,-0.181,0.090,-0.015,0.060,0.182,140028025.170,0.170
refined,16,-0.906,-5.479,-2.626,-0.186,-0.103,0.150,0.051,0.086,0.237,112912952.297,0.165
refined,17,-1.056,-6.471,-3.041,-0.208,-0.040,0.258,0.121,0.093,0.239,110448952.739,0.163
refined,18,-1.066,-6.533,-3.062,-0.224,-0.035,0.277,0.128,0.105,0.238,110401332.273,0.163
refined,19,-1.069,-6.550,-3.068,-0.225,-0.034,0.278,0.127,0.108,0.240,110400131.994,0.163
refined,20,-1.069,-6.550,-3.067,-0.226,-0.034,0.278,0.127,0.108,0.240,110400089.840,0.163
