stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,53.399,2.023,0.000,76,0,9,2546561464.351,311584474.542
refined,219.562,2.023,0.000,76,0,9,2546561464.351,83511818.405
