stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.549,"[-2.642, -0.456]",1.093,-2.828,0.006
norefined,c,-7.784,"[-14.007, -1.561]",6.223,-2.497,0.015
norefined,s,-3.672,"[-6.239, -1.105]",2.567,-2.856,0.006
norefined,k0,1.243,"[-0.114, 2.601]",1.357,1.828,0.072
norefined,k1,-0.097,"[-0.981, 0.788]",0.885,-0.218,0.828
norefined,k2,0.441,"[-0.791, 1.673]",1.232,0.715,0.477
norefined,k3,-1.845,"[-3.325, -0.366]",1.479,-2.490,0.015
norefined,k4,-0.448,"[-1.656, 0.761]",1.209,-0.739,0.462
norefined,k5,-1.627,"[-3.369, 0.114]",1.742,-1.865,0.067
refined,tt,-1.184,"[-1.53, -0.839]",0.345,-6.843,0.000
refined,c,-7.350,"[-9.614, -5.086]",2.264,-6.480,0.000
refined,s,-3.415,"[-4.42, -2.41]",1.005,-6.783,0.000
refined,k0,0.118,"[-0.263, 0.498]",0.380,0.618,0.539
refined,k1,-0.189,"[-0.622, 0.245]",0.433,-0.870,0.387
refined,k2,-0.069,"[-0.606, 0.468]",0.537,-0.256,0.798
refined,k3,-0.023,"[-0.528, 0.482]",0.505,-0.091,0.928
refined,k4,0.152,"[-0.353, 0.656]",0.504,0.600,0.551
refined,k5,-0.303,"[-0.811, 0.205]",0.508,-1.190,0.238
