stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.950,-7.279,-3.938,1.795,0.086,0.946,-1.932,-0.421,-1.886,725932253.036,0.268
norefined,2,-1.474,-7.397,-3.965,1.730,0.090,0.876,-1.933,-0.419,-1.875,388654530.553,0.199
norefined,3,-1.019,-7.535,-3.923,1.624,0.044,0.793,-1.942,-0.425,-1.839,404773807.121,0.135
norefined,4,-1.504,-7.528,-3.845,1.579,0.017,0.737,-1.930,-0.431,-1.794,351928017.448,0.200
norefined,5,-1.033,-7.646,-3.831,1.493,-0.015,0.670,-1.931,-0.436,-1.771,357023182.407,0.135
norefined,6,-1.522,-7.630,-3.764,1.454,-0.034,0.625,-1.913,-0.439,-1.729,325281967.006,0.199
norefined,7,-1.045,-7.737,-3.764,1.377,-0.061,0.565,-1.909,-0.444,-1.713,324847770.827,0.135
norefined,8,-1.536,-7.713,-3.708,1.344,-0.071,0.528,-1.884,-0.444,-1.674,305109580.876,0.199
norefined,9,-1.056,-7.814,-3.718,1.271,-0.095,0.472,-1.875,-0.449,-1.664,301791952.921,0.135
norefined,10,-1.549,-7.784,-3.672,1.243,-0.097,0.441,-1.845,-0.448,-1.627,289176901.504,0.199
refined,11,-1.549,-7.784,-3.672,1.243,-0.097,0.441,-1.845,-0.448,-1.627,289176901.504,0.199
refined,12,-0.854,-5.788,-2.713,-0.146,-0.215,-0.049,0.374,0.267,0.279,137611303.398,0.148
refined,13,-1.161,-7.303,-3.432,0.063,-0.165,-0.042,0.145,0.183,-0.100,99623311.011,0.159
refined,14,-1.191,-7.410,-3.448,0.117,-0.182,-0.045,0.009,0.154,-0.267,97930312.388,0.161
refined,15,-1.186,-7.363,-3.422,0.119,-0.188,-0.062,-0.018,0.152,-0.296,97882666.638,0.161
refined,16,-1.185,-7.354,-3.417,0.118,-0.189,-0.068,-0.022,0.152,-0.301,97880843.623,0.161
refined,17,-1.184,-7.351,-3.415,0.118,-0.189,-0.069,-0.023,0.152,-0.303,97880762.692,0.161
refined,18,-1.184,-7.350,-3.415,0.118,-0.189,-0.069,-0.023,0.152,-0.303,97880759.062,0.161
refined,19,-1.184,-7.350,-3.415,0.118,-0.189,-0.069,-0.023,0.152,-0.303,97880758.898,0.161
refined,20,-1.184,-7.350,-3.415,0.118,-0.189,-0.069,-0.023,0.152,-0.303,97880758.891,0.161
