stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.962,-4.429,-3.958,0.913,0.813,-1.247,-1.007,1.282,-0.750,265713670.386,1584,0,0,0.217
norefined,2,-1.331,-4.519,-3.897,0.713,0.659,-1.121,-1.090,1.180,-0.675,298110151.382,1584,0,0,0.294
norefined,3,-0.853,-4.614,-3.965,0.632,0.627,-1.099,-1.076,1.176,-0.685,233606115.557,1584,0,0,0.185
norefined,4,-1.312,-4.634,-3.920,0.553,0.536,-1.012,-1.102,1.088,-0.602,254281389.260,1584,0,0,0.283
norefined,5,-0.834,-4.728,-3.982,0.471,0.502,-0.987,-1.080,1.086,-0.609,209771489.528,1584,0,0,0.176
norefined,6,-1.306,-4.733,-3.936,0.432,0.436,-0.917,-1.092,1.001,-0.524,226089258.398,1584,0,0,0.276
norefined,7,-0.827,-4.826,-3.995,0.355,0.403,-0.892,-1.067,1.000,-0.532,192014566.038,1584,0,0,0.171
norefined,8,-1.304,-4.822,-3.947,0.343,0.355,-0.834,-1.073,0.918,-0.446,205896326.506,1584,0,0,0.270
norefined,9,-0.824,-4.914,-4.003,0.270,0.324,-0.811,-1.046,0.917,-0.455,177947546.837,1584,0,0,0.168
norefined,10,-1.303,-4.904,-3.954,0.276,0.287,-0.761,-1.049,0.839,-0.370,190120616.399,1584,0,0,0.266
refined,11,-0.824,-4.914,-4.003,0.270,0.324,-0.811,-1.046,0.917,-0.455,177947546.837,1584,0,0,0.168
refined,12,-1.092,-7.160,-3.592,0.601,-0.107,0.035,-0.094,-0.162,0.290,52855549.467,1584,0,0,0.153
refined,13,-1.430,-8.800,-4.420,0.333,0.279,-0.081,-0.077,0.196,0.358,47914409.337,1584,0,0,0.162
refined,14,-1.410,-8.507,-4.348,-0.132,0.334,0.054,-0.098,0.381,0.720,46570782.122,1584,0,0,0.166
refined,15,-1.557,-9.354,-4.752,-0.335,0.539,0.063,-0.050,0.412,0.849,46221705.824,1584,0,0,0.166
refined,16,-1.564,-9.334,-4.702,-0.539,0.623,0.167,0.047,0.326,0.891,45992438.273,1584,0,0,0.168
refined,17,-1.708,-10.139,-5.116,-0.783,0.817,0.185,0.097,0.344,1.045,45760813.836,1584,0,0,0.168
refined,18,-1.806,-10.616,-5.326,-1.109,1.022,0.299,0.227,0.223,1.135,45412321.282,1584,0,0,0.170
refined,19,-2.101,-12.193,-6.161,-1.661,1.423,0.386,0.369,0.147,1.410,44843452.481,1584,0,0,0.172
refined,20,-2.492,-14.173,-7.207,-2.500,1.985,0.565,0.634,-0.062,1.727,44044227.906,1584,0,0,0.176
