stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,60.861,1.765,0.000,0,9,2417252874.639,194760305.530,57
refined,211.853,1.765,0.000,0,9,2417252874.639,59359355.688,57
