stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.007,-5.447,-2.538,0.837,1.495,1.761,-0.708,0.567,-0.605,619628311.199,-0.001
norefined,2,-0.479,-5.457,-2.560,0.780,1.482,1.697,-0.734,0.527,-0.658,223472424.868,0.088
norefined,3,-0.962,-5.440,-2.560,0.748,1.480,1.599,-0.708,0.465,-0.694,149218318.402,0.177
norefined,4,-0.835,-5.427,-2.836,0.610,1.315,1.352,-0.638,0.282,-0.803,110216349.844,0.154
norefined,5,-1.204,-5.402,-2.896,0.532,1.256,1.120,-0.572,0.082,-0.850,92638962.238,0.223
norefined,6,-0.785,-5.446,-3.070,0.444,1.131,1.044,-0.539,-0.003,-0.917,82478421.177,0.144
norefined,7,-1.239,-5.432,-3.012,0.408,1.140,0.921,-0.488,-0.149,-0.921,76469945.798,0.228
norefined,8,-0.773,-5.490,-3.137,0.348,1.055,0.904,-0.461,-0.191,-0.952,70512407.368,0.141
norefined,9,-1.239,-5.475,-3.066,0.332,1.076,0.800,-0.414,-0.310,-0.946,68049752.664,0.226
norefined,10,-0.764,-5.536,-3.175,0.286,1.008,0.801,-0.390,-0.335,-0.962,63661829.318,0.138
refined,11,-0.764,-5.536,-3.175,0.286,1.008,0.801,-0.390,-0.335,-0.962,63661829.318,0.138
refined,12,-0.751,-5.561,-2.221,-0.224,0.261,-1.010,0.947,-0.373,-1.001,29028331.062,0.135
refined,13,-0.987,-6.521,-3.315,-0.258,0.372,-0.746,1.333,-0.665,-0.712,19652246.692,0.151
refined,14,-1.076,-6.978,-3.564,-0.315,0.320,-0.761,1.380,-0.710,-0.661,19305695.901,0.154
refined,15,-1.090,-7.052,-3.578,-0.347,0.285,-0.782,1.383,-0.705,-0.645,19287237.792,0.155
refined,16,-1.097,-7.101,-3.593,-0.360,0.284,-0.797,1.393,-0.700,-0.652,19286230.755,0.154
refined,17,-1.095,-7.082,-3.586,-0.358,0.277,-0.789,1.384,-0.702,-0.642,19286190.695,0.155
refined,18,-1.098,-7.109,-3.595,-0.364,0.282,-0.800,1.394,-0.698,-0.652,19286201.971,0.154
refined,19,-1.095,-7.082,-3.586,-0.358,0.276,-0.789,1.383,-0.702,-0.641,19286227.555,0.155
refined,20,-1.099,-7.111,-3.595,-0.364,0.282,-0.801,1.394,-0.698,-0.653,19286245.617,0.154
