stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,85.770,1.765,0.000,57,0,9,1881230583.037,110129947.895
refined,176.780,1.765,0.000,57,0,9,1881230583.037,55093252.559
