attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.947,"[-1.398, -0.496]",0.451,-3.503,0.001,8.833,ngd,11,257842283.373,0.166,-1.000,0.053,0,0,fn
c,-5.298,"[-7.536, -3.061]",2.237,-3.950,0.000,8.833,ngd,11,257842283.373,0.166,-6.000,0.702,0,0,fn
s,-3.625,"[-5.259, -1.991]",1.634,-3.700,0.000,8.833,ngd,11,257842283.373,0.166,-3.000,-0.625,0,0,fn
k0,-0.319,"[-1.11, 0.472]",0.791,-0.672,0.504,8.833,ngd,11,257842283.373,0.166,0.000,-0.319,0,0,fp
k1,-0.363,"[-1.16, 0.434]",0.797,-0.760,0.450,8.833,ngd,11,257842283.373,0.166,0.000,-0.363,0,0,fp
k2,0.812,"[-0.163, 1.788]",0.975,1.389,0.169,8.833,ngd,11,257842283.373,0.166,0.000,0.812,0,0,fp
k3,0.526,"[-0.135, 1.186]",0.661,1.327,0.189,8.833,ngd,11,257842283.373,0.166,0.000,0.526,0,0,fp
k4,-0.356,"[-1.018, 0.306]",0.662,-0.897,0.373,8.833,ngd,11,257842283.373,0.166,0.000,-0.356,0,0,fp
k5,-0.278,"[-0.922, 0.367]",0.645,-0.718,0.475,8.833,ngd,11,257842283.373,0.166,0.000,-0.278,0,0,fp
vot,0.179,,,,,8.833,ngd,11,257842283.373,0.166,0.167,0.012,0,0,fn
tt,-2.238,"[-4.862, 0.387]",2.625,-1.422,0.160,8.991,lm,11,864964735.063,0.304,-1.000,-1.238,1,0,fn
c,-4.700,"[-10.856, 1.455]",6.156,-1.274,0.207,8.991,lm,11,864964735.063,0.304,-6.000,1.300,1,0,fn
s,-3.631,"[-8.014, 0.752]",4.383,-1.382,0.172,8.991,lm,11,864964735.063,0.304,-3.000,-0.631,1,0,fn
k0,0.261,"[-1.228, 1.75]",1.489,0.292,0.771,8.991,lm,11,864964735.063,0.304,0.000,0.261,0,0,fp
k1,-0.373,"[-2.346, 1.601]",1.973,-0.315,0.754,8.991,lm,11,864964735.063,0.304,0.000,-0.373,0,0,fp
k2,0.761,"[-2.495, 4.017]",3.256,0.390,0.698,8.991,lm,11,864964735.063,0.304,0.000,0.761,0,0,fp
k3,1.024,"[-0.794, 2.843]",1.819,0.939,0.351,8.991,lm,11,864964735.063,0.304,0.000,1.024,0,0,fp
k4,0.273,"[-1.402, 1.948]",1.675,0.272,0.787,8.991,lm,11,864964735.063,0.304,0.000,0.273,0,0,fp
k5,-0.527,"[-2.095, 1.041]",1.568,-0.561,0.577,8.991,lm,11,864964735.063,0.304,0.000,-0.527,0,0,fp
vot,0.476,,,,,8.991,lm,11,864964735.063,0.304,0.167,0.309,0,0,fn
tt,-1.013,"[-1.412, -0.614]",0.399,-4.234,0.000,17.770,ngd+lm,11,160877483.641,0.131,-1.000,-0.013,0,0,fn
c,-6.038,"[-8.407, -3.668]",2.370,-4.250,0.000,17.770,ngd+lm,11,160877483.641,0.131,-6.000,-0.038,0,0,fn
s,-2.802,"[-3.896, -1.709]",1.093,-4.276,0.000,17.770,ngd+lm,11,160877483.641,0.131,-3.000,0.198,0,0,fn
k0,-0.456,"[-1.09, 0.178]",0.634,-1.200,0.234,17.770,ngd+lm,11,160877483.641,0.131,0.000,-0.456,0,0,fp
k1,0.096,"[-0.556, 0.749]",0.653,0.246,0.806,17.770,ngd+lm,11,160877483.641,0.131,0.000,0.096,0,0,fp
k2,0.517,"[-0.2, 1.235]",0.717,1.203,0.233,17.770,ngd+lm,11,160877483.641,0.131,0.000,0.517,0,0,fp
k3,0.549,"[0.012, 1.086]",0.537,1.706,0.093,17.770,ngd+lm,11,160877483.641,0.131,0.000,0.549,0,1,fp
k4,-0.100,"[-0.717, 0.518]",0.617,-0.269,0.789,17.770,ngd+lm,11,160877483.641,0.131,0.000,-0.100,0,0,fp
k5,0.068,"[-0.42, 0.555]",0.488,0.232,0.817,17.770,ngd+lm,11,160877483.641,0.131,0.000,0.068,0,0,fp
vot,0.168,,,,,17.770,ngd+lm,11,160877483.641,0.131,0.167,0.001,0,0,fn
