attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.005,"[-1.363, -0.647]",0.358,-5.605,0.000,55,0.150,88859049.662,0.096,-1.000,-0.005,0,0,fn
c,-6.253,"[-8.514, -3.992]",2.261,-5.520,0.000,55,0.150,88859049.662,0.096,-6.000,-0.253,0,0,fn
s,-2.784,"[-3.728, -1.84]",0.944,-5.885,0.000,55,0.150,88859049.662,0.096,-3.000,0.216,0,0,fn
k0,0.274,"[-0.215, 0.763]",0.489,1.118,0.268,55,0.150,88859049.662,0.096,0.000,0.274,0,0,fp
k1,-0.245,"[-0.559, 0.068]",0.313,-1.563,0.123,55,0.150,88859049.662,0.096,0.000,-0.245,0,0,fp
k2,-0.578,"[-0.94, -0.215]",0.363,-3.177,0.002,55,0.150,88859049.662,0.096,0.000,-0.578,0,1,fp
k3,0.482,"[-0.286, 1.25]",0.768,1.253,0.215,55,0.150,88859049.662,0.096,0.000,0.482,0,0,fp
k4,0.146,"[-0.347, 0.64]",0.494,0.592,0.556,55,0.150,88859049.662,0.096,0.000,0.146,0,0,fp
k5,-0.479,"[-1.136, 0.178]",0.657,-1.455,0.150,55,0.150,88859049.662,0.096,0.000,-0.479,0,0,fp
vot,0.161,,,,,55,0.150,88859049.662,0.096,0.167,-0.006,0,0,fn
tt,-1.142,"[-1.632, -0.653]",0.489,-4.659,0.000,55,0.200,129236986.653,0.113,-1.000,-0.142,0,0,fn
c,-6.612,"[-9.494, -3.73]",2.882,-4.579,0.000,55,0.200,129236986.653,0.113,-6.000,-0.612,0,0,fn
s,-3.607,"[-5.061, -2.154]",1.454,-4.954,0.000,55,0.200,129236986.653,0.113,-3.000,-0.607,0,0,fn
k0,-0.110,"[-0.81, 0.591]",0.700,-0.312,0.756,55,0.200,129236986.653,0.113,0.000,-0.110,0,0,fp
k1,-0.250,"[-0.645, 0.145]",0.395,-1.263,0.211,55,0.200,129236986.653,0.113,0.000,-0.250,0,0,fp
k2,0.009,"[-0.509, 0.527]",0.518,0.035,0.972,55,0.200,129236986.653,0.113,0.000,0.009,0,0,fp
k3,-0.091,"[-1.12, 0.939]",1.030,-0.176,0.861,55,0.200,129236986.653,0.113,0.000,-0.091,0,0,fp
k4,-0.081,"[-0.69, 0.529]",0.610,-0.264,0.793,55,0.200,129236986.653,0.113,0.000,-0.081,0,0,fp
k5,0.433,"[-0.646, 1.513]",1.079,0.801,0.426,55,0.200,129236986.653,0.113,0.000,0.433,0,0,fp
vot,0.173,,,,,55,0.200,129236986.653,0.113,0.167,0.006,0,0,fn
tt,-0.998,"[-1.373, -0.623]",0.375,-5.308,0.000,55,0.250,125620313.616,0.108,-1.000,0.002,0,0,fn
c,-5.879,"[-8.081, -3.678]",2.201,-5.331,0.000,55,0.250,125620313.616,0.108,-6.000,0.121,0,0,fn
s,-2.881,"[-3.891, -1.871]",1.010,-5.695,0.000,55,0.250,125620313.616,0.108,-3.000,0.119,0,0,fn
k0,0.436,"[-0.128, 0.999]",0.563,1.544,0.127,55,0.250,125620313.616,0.108,0.000,0.436,0,0,fp
k1,0.150,"[-0.192, 0.492]",0.342,0.874,0.385,55,0.250,125620313.616,0.108,0.000,0.150,0,0,fp
k2,-0.290,"[-0.694, 0.113]",0.404,-1.435,0.156,55,0.250,125620313.616,0.108,0.000,-0.290,0,0,fp
k3,0.707,"[-0.155, 1.568]",0.862,1.637,0.106,55,0.250,125620313.616,0.108,0.000,0.707,0,0,fp
k4,-0.106,"[-0.609, 0.397]",0.503,-0.420,0.675,55,0.250,125620313.616,0.108,0.000,-0.106,0,0,fp
k5,-0.143,"[-0.954, 0.668]",0.811,-0.353,0.725,55,0.250,125620313.616,0.108,0.000,-0.143,0,0,fp
vot,0.170,,,,,55,0.250,125620313.616,0.108,0.167,0.003,0,0,fn
