stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,134.998,2.023,0.000,0,9,3282209714.076,171537789.141,76
refined,181.621,2.023,0.000,0,9,3282209714.076,129236986.654,76
