stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,101.076,2.023,0.000,76,0,9,3451517891.897,236773173.852
refined,191.617,2.023,0.000,76,0,9,3451517891.897,129079135.037
