stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.011,"[-1.558, -0.465]",0.547,-3.693,0.000
norefined,c,-7.485,"[-11.535, -3.434]",4.051,-3.688,0.000
norefined,s,-3.567,"[-5.599, -1.534]",2.032,-3.503,0.001
norefined,k0,0.379,"[-0.287, 1.045]",0.666,1.135,0.261
norefined,k1,0.409,"[-0.274, 1.092]",0.683,1.195,0.236
norefined,k2,0.763,"[-0.393, 1.919]",1.156,1.318,0.192
norefined,k3,-0.557,"[-1.548, 0.435]",0.991,-1.121,0.266
norefined,k4,-0.015,"[-1.064, 1.034]",1.049,-0.028,0.978
norefined,k5,-0.249,"[-1.075, 0.576]",0.825,-0.603,0.548
refined,tt,-0.751,"[-1.0, -0.502]",0.249,-6.017,0.000
refined,c,-5.052,"[-6.559, -3.545]",1.507,-6.690,0.000
refined,s,-2.280,"[-3.103, -1.456]",0.824,-5.525,0.000
refined,k0,-0.196,"[-0.594, 0.203]",0.398,-0.981,0.330
refined,k1,-0.305,"[-0.662, 0.053]",0.357,-1.702,0.093
refined,k2,0.481,"[-0.165, 1.127]",0.646,1.488,0.142
refined,k3,0.019,"[-0.499, 0.538]",0.518,0.074,0.941
refined,k4,-0.030,"[-0.604, 0.544]",0.574,-0.104,0.917
refined,k5,0.192,"[-0.28, 0.663]",0.471,0.811,0.420
