stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.164,-7.747,-2.217,0.385,1.584,0.826,-0.710,0.675,-0.084,734006631.437,1584,0,0,0.150
norefined,2,-0.913,-7.734,-2.536,0.463,1.411,0.817,-0.688,0.463,-0.143,498238349.777,1584,0,0,0.118
norefined,3,-1.194,-7.690,-2.730,0.441,1.133,0.767,-0.688,0.282,-0.279,389267092.093,1584,0,0,0.155
norefined,4,-0.862,-7.634,-3.039,0.494,0.997,0.797,-0.645,0.153,-0.284,364888499.496,1584,0,0,0.113
norefined,5,-1.335,-7.607,-3.004,0.436,0.860,0.764,-0.659,0.143,-0.316,316630093.804,1584,0,0,0.175
norefined,6,-0.943,-7.562,-3.274,0.481,0.771,0.796,-0.613,0.056,-0.286,285929623.173,1584,0,0,0.125
norefined,7,-1.412,-7.541,-3.214,0.401,0.641,0.755,-0.630,0.069,-0.310,271705916.656,1584,0,0,0.187
norefined,8,-0.992,-7.509,-3.453,0.440,0.574,0.784,-0.582,0.003,-0.271,247616082.655,1584,0,0,0.132
norefined,9,-1.454,-7.501,-3.359,0.343,0.458,0.735,-0.602,0.038,-0.291,247556458.891,1584,0,0,0.194
norefined,10,-1.011,-7.485,-3.567,0.379,0.409,0.763,-0.557,-0.015,-0.249,228661972.768,1584,0,0,0.135
refined,11,-1.011,-7.485,-3.567,0.379,0.409,0.763,-0.557,-0.015,-0.249,228661972.768,1584,0,0,0.135
refined,12,-0.548,-3.622,-1.537,-0.397,-0.769,0.458,0.174,-0.045,0.431,195601199.117,1584,0,0,0.151
refined,13,-0.660,-4.425,-1.962,-0.212,-0.320,0.415,0.143,-0.082,0.211,137676643.700,1584,0,0,0.149
refined,14,-0.717,-4.811,-2.152,-0.194,-0.286,0.447,0.076,-0.067,0.185,135991607.647,1584,0,0,0.149
refined,15,-0.736,-4.952,-2.226,-0.195,-0.296,0.465,0.042,-0.050,0.190,135827872.169,1584,0,0,0.149
refined,16,-0.745,-5.011,-2.258,-0.196,-0.301,0.475,0.028,-0.038,0.191,135801664.804,1584,0,0,0.149
refined,17,-0.749,-5.036,-2.271,-0.196,-0.303,0.479,0.023,-0.033,0.191,135797305.426,1584,0,0,0.149
refined,18,-0.750,-5.046,-2.277,-0.196,-0.304,0.480,0.021,-0.031,0.191,135796578.716,1584,0,0,0.149
refined,19,-0.751,-5.050,-2.279,-0.196,-0.305,0.481,0.020,-0.030,0.192,135796457.564,1584,0,0,0.149
refined,20,-0.751,-5.052,-2.280,-0.196,-0.305,0.481,0.019,-0.030,0.192,135796437.367,1584,0,0,0.149
