stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,24.492,2.347,0.000,19,0,9,674606532.120,29275687.768
refined,67.241,2.347,0.000,19,0,9,674606532.120,10966187.642
