attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.383,"[-3.303, 0.538]",1.921,-1.305,0.221,54,0.250,10966187.642,0.070,-1.000,-0.383,1,0,fn
c,-10.710,"[-23.423, 2.003]",12.713,-1.527,0.158,54,0.250,10966187.642,0.070,-6.000,-4.710,1,0,fn
s,-4.435,"[-9.482, 0.612]",5.047,-1.593,0.142,54,0.250,10966187.642,0.070,-3.000,-1.435,1,0,fn
k0,-1.724,"[-4.179, 0.732]",2.455,-1.272,0.232,54,0.250,10966187.642,0.070,0.000,-1.724,0,0,fp
k1,-0.661,"[-2.716, 1.394]",2.055,-0.583,0.573,54,0.250,10966187.642,0.070,0.000,-0.661,0,0,fp
k2,1.105,"[-0.449, 2.659]",1.554,1.288,0.227,54,0.250,10966187.642,0.070,0.000,1.105,0,0,fp
k3,0.201,"[-3.232, 3.634]",3.433,0.106,0.918,54,0.250,10966187.642,0.070,0.000,0.201,0,0,fp
k4,0.971,"[-3.755, 5.697]",4.726,0.372,0.717,54,0.250,10966187.642,0.070,0.000,0.971,0,0,fp
k5,-1.317,"[-3.882, 1.248]",2.565,-0.930,0.374,54,0.250,10966187.642,0.070,0.000,-1.317,0,0,fp
vot,0.129,,,,,54,0.250,10966187.642,0.070,0.167,-0.038,0,0,fn
tt,-0.834,"[-1.388, -0.279]",0.554,-2.554,0.016,54,0.500,32176403.347,0.075,-1.000,0.166,0,0,fn
c,-5.528,"[-8.686, -2.369]",3.159,-2.974,0.006,54,0.500,32176403.347,0.075,-6.000,0.472,0,0,fn
s,-2.766,"[-4.327, -1.206]",1.561,-3.012,0.005,54,0.500,32176403.347,0.075,-3.000,0.234,0,0,fn
k0,-0.315,"[-0.796, 0.166]",0.481,-1.112,0.275,54,0.500,32176403.347,0.075,0.000,-0.315,0,0,fp
k1,-0.005,"[-0.45, 0.441]",0.446,-0.017,0.986,54,0.500,32176403.347,0.075,0.000,-0.005,0,0,fp
k2,0.419,"[0.084, 0.754]",0.335,2.125,0.042,54,0.500,32176403.347,0.075,0.000,0.419,0,1,fp
k3,-0.050,"[-0.652, 0.552]",0.602,-0.141,0.889,54,0.500,32176403.347,0.075,0.000,-0.050,0,0,fp
k4,0.749,"[-0.254, 1.752]",1.003,1.268,0.215,54,0.500,32176403.347,0.075,0.000,0.749,0,0,fp
k5,-0.361,"[-0.937, 0.214]",0.576,-1.067,0.295,54,0.500,32176403.347,0.075,0.000,-0.361,0,0,fp
vot,0.151,,,,,54,0.500,32176403.347,0.075,0.167,-0.016,0,0,fn
tt,-1.196,"[-1.68, -0.711]",0.485,-4.137,0.000,54,0.750,67824081.778,0.101,-1.000,-0.196,0,0,fn
c,-8.791,"[-12.104, -5.478]",3.313,-4.450,0.000,54,0.750,67824081.778,0.101,-6.000,-2.791,0,0,fn
s,-4.721,"[-6.719, -2.724]",1.997,-3.965,0.000,54,0.750,67824081.778,0.101,-3.000,-1.721,0,0,fn
k0,-0.364,"[-1.087, 0.359]",0.723,-0.844,0.403,54,0.750,67824081.778,0.101,0.000,-0.364,0,0,fp
k1,-0.093,"[-0.633, 0.446]",0.540,-0.290,0.773,54,0.750,67824081.778,0.101,0.000,-0.093,0,0,fp
k2,-0.128,"[-0.652, 0.396]",0.524,-0.409,0.684,54,0.750,67824081.778,0.101,0.000,-0.128,0,0,fp
k3,0.672,"[0.054, 1.289]",0.618,1.824,0.074,54,0.750,67824081.778,0.101,0.000,0.672,0,1,fp
k4,0.677,"[-0.135, 1.49]",0.813,1.398,0.169,54,0.750,67824081.778,0.101,0.000,0.677,0,0,fp
k5,0.182,"[-0.482, 0.847]",0.664,0.461,0.647,54,0.750,67824081.778,0.101,0.000,0.182,0,0,fp
vot,0.136,,,,,54,0.750,67824081.778,0.101,0.167,-0.031,0,0,fn
