stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,93.125,1.857,0.000,38,0,9,1429603052.774,47811530.238
refined,139.942,1.857,0.000,38,0,9,1429603052.774,32176403.347
