stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,57.196,2.023,0.000,0,9,4218187359.795,485792183.857,76
refined,87.282,2.023,0.000,0,9,4218187359.795,331503153.061,76
