stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.214,"[-2.368, -0.06]",1.154,-2.099,0.040
norefined,c,-5.122,"[-10.29, 0.046]",5.168,-1.978,0.052
norefined,s,-4.689,"[-9.37, -0.008]",4.681,-2.000,0.050
norefined,k0,0.463,"[-1.603, 2.53]",2.066,0.448,0.656
norefined,k1,-1.331,"[-2.889, 0.226]",1.558,-1.706,0.093
norefined,k2,-0.102,"[-1.581, 1.376]",1.479,-0.138,0.890
norefined,k3,0.675,"[-0.766, 2.116]",1.441,0.936,0.353
norefined,k4,0.697,"[-1.655, 3.048]",2.351,0.591,0.556
norefined,k5,0.919,"[-0.628, 2.467]",1.548,1.186,0.240
refined,tt,-0.121,"[-0.154, -0.087]",0.033,-7.247,0.000
refined,c,-0.838,"[-1.16, -0.516]",0.322,-5.190,0.000
refined,s,-0.283,"[-0.528, -0.038]",0.245,-2.304,0.024
refined,k0,-0.035,"[-0.314, 0.244]",0.279,-0.249,0.804
refined,k1,0.038,"[-0.189, 0.265]",0.227,0.332,0.741
refined,k2,0.146,"[-0.084, 0.376]",0.230,1.265,0.210
refined,k3,-0.045,"[-0.267, 0.176]",0.222,-0.408,0.685
refined,k4,0.242,"[-0.034, 0.518]",0.276,1.752,0.084
refined,k5,0.239,"[0.022, 0.456]",0.217,2.195,0.032
