stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,25.512,1.727,0.000,0,9,2686882723.735,606941751.250,76
refined,44.862,1.727,0.000,0,9,2686882723.735,382406801.798,76
