attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.375,"[-0.524, -0.226]",0.149,-4.194,0.000,19,0.200,382406801.797,0.187,-1.000,0.625,0,0,fn
c,-1.885,"[-2.713, -1.058]",0.827,-3.800,0.000,19,0.200,382406801.797,0.187,-6.000,4.115,0,0,fn
s,-1.254,"[-1.751, -0.756]",0.498,-4.199,0.000,19,0.200,382406801.797,0.187,-3.000,1.746,0,0,fn
k0,-0.078,"[-0.452, 0.296]",0.374,-0.349,0.728,19,0.200,382406801.797,0.187,0.000,-0.078,0,0,fp
k1,-0.178,"[-0.528, 0.173]",0.350,-0.845,0.401,19,0.200,382406801.797,0.187,0.000,-0.178,0,0,fp
k2,0.305,"[-0.073, 0.682]",0.378,1.346,0.183,19,0.200,382406801.797,0.187,0.000,0.305,0,0,fp
k3,-0.504,"[-0.893, -0.116]",0.389,-2.165,0.034,19,0.200,382406801.797,0.187,0.000,-0.504,0,1,fp
k4,-0.051,"[-0.45, 0.347]",0.398,-0.215,0.830,19,0.200,382406801.797,0.187,0.000,-0.051,0,0,fp
k5,0.422,"[0.027, 0.818]",0.395,1.781,0.079,19,0.200,382406801.797,0.187,0.000,0.422,0,1,fp
vot,0.199,,,,,19,0.200,382406801.797,0.187,0.167,0.032,0,0,fn
tt,-1.430,"[-2.813, -0.048]",1.383,-1.725,0.089,19,0.300,550291865.404,0.240,-1.000,-0.430,0,0,fn
c,-8.687,"[-16.84, -0.534]",8.153,-1.777,0.080,19,0.300,550291865.404,0.240,-6.000,-2.687,0,0,fn
s,-4.487,"[-8.664, -0.309]",4.177,-1.791,0.078,19,0.300,550291865.404,0.240,-3.000,-1.487,0,0,fn
k0,-1.685,"[-3.433, 0.063]",1.748,-1.608,0.113,19,0.300,550291865.404,0.240,0.000,-1.685,0,0,fp
k1,0.228,"[-1.043, 1.499]",1.271,0.299,0.766,19,0.300,550291865.404,0.240,0.000,0.228,0,0,fp
k2,-0.870,"[-2.697, 0.957]",1.827,-0.794,0.430,19,0.300,550291865.404,0.240,0.000,-0.870,0,0,fp
k3,0.514,"[-1.264, 2.293]",1.778,0.482,0.631,19,0.300,550291865.404,0.240,0.000,0.514,0,0,fp
k4,0.798,"[-0.623, 2.22]",1.422,0.936,0.352,19,0.300,550291865.404,0.240,0.000,0.798,0,0,fp
k5,1.028,"[-0.421, 2.477]",1.449,1.184,0.241,19,0.300,550291865.404,0.240,0.000,1.028,0,0,fp
vot,0.165,,,,,19,0.300,550291865.404,0.240,0.167,-0.002,0,0,fn
tt,-1.291,"[-3.958, 1.376]",2.667,-0.807,0.422,19,0.400,1056466279.344,0.327,-1.000,-0.291,1,0,fn
c,-6.904,"[-22.231, 8.423]",15.327,-0.751,0.455,19,0.400,1056466279.344,0.327,-6.000,-0.904,1,0,fn
s,-5.216,"[-14.77, 4.338]",9.554,-0.911,0.366,19,0.400,1056466279.344,0.327,-3.000,-2.216,1,0,fn
k0,-3.701,"[-11.099, 3.696]",7.398,-0.835,0.407,19,0.400,1056466279.344,0.327,0.000,-3.701,0,0,fp
k1,1.585,"[-2.58, 5.749]",4.165,0.635,0.528,19,0.400,1056466279.344,0.327,0.000,1.585,0,0,fp
k2,-0.264,"[-4.064, 3.536]",3.800,-0.116,0.908,19,0.400,1056466279.344,0.327,0.000,-0.264,0,0,fp
k3,-4.464,"[-11.949, 3.021]",7.485,-0.995,0.323,19,0.400,1056466279.344,0.327,0.000,-4.464,0,0,fp
k4,-1.109,"[-4.04, 1.821]",2.931,-0.631,0.530,19,0.400,1056466279.344,0.327,0.000,-1.109,0,0,fp
k5,4.408,"[-3.617, 12.433]",8.025,0.916,0.363,19,0.400,1056466279.344,0.327,0.000,4.408,0,0,fp
vot,0.187,,,,,19,0.400,1056466279.344,0.327,0.167,0.020,0,0,fn
