stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.836,"[-1.684, 0.012]",0.848,-1.645,0.105
norefined,c,-4.591,"[-9.719, 0.537]",5.128,-1.493,0.140
norefined,s,-4.543,"[-8.469, -0.617]",3.926,-1.930,0.058
norefined,k0,-1.173,"[-3.163, 0.817]",1.990,-0.983,0.329
norefined,k1,-0.126,"[-1.515, 1.263]",1.389,-0.151,0.880
norefined,k2,0.517,"[-1.176, 2.21]",1.693,0.509,0.612
norefined,k3,0.160,"[-1.645, 1.964]",1.805,0.147,0.883
norefined,k4,-0.310,"[-1.868, 1.247]",1.558,-0.332,0.741
norefined,k5,-0.643,"[-2.183, 0.896]",1.540,-0.697,0.488
refined,tt,-1.430,"[-2.813, -0.048]",1.383,-1.725,0.089
refined,c,-8.687,"[-16.84, -0.534]",8.153,-1.777,0.080
refined,s,-4.487,"[-8.664, -0.309]",4.177,-1.791,0.078
refined,k0,-1.685,"[-3.433, 0.063]",1.748,-1.608,0.113
refined,k1,0.228,"[-1.043, 1.499]",1.271,0.299,0.766
refined,k2,-0.870,"[-2.697, 0.957]",1.827,-0.794,0.430
refined,k3,0.514,"[-1.264, 2.293]",1.778,0.482,0.631
refined,k4,0.798,"[-0.623, 2.22]",1.422,0.936,0.352
refined,k5,1.028,"[-0.421, 2.477]",1.449,1.184,0.241
