stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.539,-4.141,-4.236,-1.381,-0.055,1.059,-0.928,-0.740,-1.907,999776502.381,1584,0,0,0.372
norefined,2,-1.069,-4.201,-4.367,-1.352,-0.092,1.019,-0.965,-0.720,-1.857,748358329.957,1584,0,0,0.254
norefined,3,-0.958,-4.347,-4.428,-1.201,-0.291,0.894,-0.878,-0.721,-1.501,675877807.574,1584,0,0,0.220
norefined,4,-1.217,-4.408,-4.432,-1.077,-0.402,0.810,-0.716,-0.701,-1.157,638082628.144,1584,0,0,0.276
norefined,5,-0.781,-4.499,-4.508,-1.035,-0.420,0.751,-0.650,-0.688,-0.968,670588081.813,1584,0,0,0.174
norefined,6,-1.271,-4.466,-4.452,-1.034,-0.441,0.752,-0.592,-0.673,-0.921,622303341.624,1584,0,0,0.285
norefined,7,-0.795,-4.541,-4.531,-1.017,-0.443,0.723,-0.584,-0.663,-0.817,650327470.096,1584,0,0,0.175
norefined,8,-1.285,-4.509,-4.469,-1.015,-0.460,0.724,-0.530,-0.647,-0.777,613064279.509,1584,0,0,0.285
norefined,9,-0.803,-4.582,-4.541,-1.003,-0.456,0.705,-0.546,-0.641,-0.701,638961135.271,1584,0,0,0.175
norefined,10,-1.293,-4.552,-4.474,-1.001,-0.469,0.708,-0.498,-0.626,-0.667,606941751.249,1584,0,0,0.284
refined,11,-1.293,-4.552,-4.474,-1.001,-0.469,0.708,-0.498,-0.626,-0.667,606941751.249,1584,0,0,0.284
refined,12,-0.185,-4.312,-0.413,0.181,0.644,-0.477,-0.554,0.036,1.574,2422994329.769,1584,0,0,0.043
refined,13,-0.145,2.034,-0.788,-0.357,-0.845,0.801,-0.072,-0.385,-0.822,5143100265.860,1584,0,0,-0.071
refined,14,-0.134,-2.599,-0.183,0.099,0.276,-0.087,0.114,0.539,0.406,2182481224.228,1584,0,0,0.052
refined,15,-0.166,-0.661,-0.659,-0.144,-0.243,0.295,-0.352,-0.126,0.212,538357374.106,1584,0,0,0.251
refined,16,-0.267,-1.313,-0.901,-0.052,-0.240,0.282,-0.384,0.033,0.225,396616317.993,1584,0,0,0.203
refined,17,-0.325,-1.625,-1.092,-0.043,-0.224,0.305,-0.441,0.016,0.304,384858164.607,1584,0,0,0.200
refined,18,-0.353,-1.768,-1.184,-0.060,-0.201,0.308,-0.476,-0.019,0.370,382953071.530,1584,0,0,0.199
refined,19,-0.367,-1.844,-1.229,-0.071,-0.186,0.306,-0.495,-0.040,0.404,382519307.586,1584,0,0,0.199
refined,20,-0.375,-1.885,-1.254,-0.078,-0.178,0.305,-0.504,-0.051,0.422,382406801.797,1584,0,0,0.199
