stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.293,"[-2.635, 0.048]",1.342,-1.608,0.113
norefined,c,-4.552,"[-10.499, 1.395]",5.947,-1.277,0.206
norefined,s,-4.474,"[-8.815, -0.132]",4.341,-1.719,0.090
norefined,k0,-1.001,"[-2.664, 0.661]",1.662,-1.005,0.319
norefined,k1,-0.469,"[-1.611, 0.673]",1.142,-0.685,0.496
norefined,k2,0.708,"[-1.055, 2.47]",1.762,0.670,0.505
norefined,k3,-0.498,"[-1.909, 0.912]",1.410,-0.589,0.558
norefined,k4,-0.626,"[-2.116, 0.865]",1.491,-0.700,0.486
norefined,k5,-0.667,"[-2.344, 1.01]",1.677,-0.664,0.509
refined,tt,-0.375,"[-0.524, -0.226]",0.149,-4.194,0.000
refined,c,-1.885,"[-2.713, -1.058]",0.827,-3.800,0.000
refined,s,-1.254,"[-1.751, -0.756]",0.498,-4.199,0.000
refined,k0,-0.078,"[-0.452, 0.296]",0.374,-0.349,0.728
refined,k1,-0.178,"[-0.528, 0.173]",0.350,-0.845,0.401
refined,k2,0.305,"[-0.073, 0.682]",0.378,1.346,0.183
refined,k3,-0.504,"[-0.893, -0.116]",0.389,-2.165,0.034
refined,k4,-0.051,"[-0.45, 0.347]",0.398,-0.215,0.830
refined,k5,0.422,"[0.027, 0.818]",0.395,1.781,0.079
