stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,40.160,1.727,0.000,76,0,9,2811398076.617,439652089.619
refined,58.685,1.727,0.000,76,0,9,2811398076.617,316491099.688
