stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.612,-5.086,-3.695,0.649,0.013,0.006,0.975,0.020,0.724,1376043905.961,0.120
norefined,2,-1.087,-5.099,-3.627,0.593,0.001,0.034,0.935,-0.066,0.649,609263994.891,0.213
norefined,3,-1.127,-5.295,-3.415,0.401,-0.058,0.107,0.741,-0.303,0.489,480716241.028,0.213
norefined,4,-0.746,-5.464,-3.290,0.309,-0.125,0.134,0.573,-0.429,0.435,540302168.980,0.136
norefined,5,-1.215,-5.472,-3.161,0.273,-0.095,0.189,0.565,-0.503,0.389,461305730.554,0.222
norefined,6,-0.732,-5.552,-3.204,0.264,-0.126,0.155,0.490,-0.512,0.382,508419670.579,0.132
norefined,7,-1.204,-5.554,-3.077,0.236,-0.096,0.207,0.489,-0.577,0.342,448022662.509,0.217
norefined,8,-0.719,-5.622,-3.141,0.233,-0.120,0.173,0.426,-0.568,0.339,491282541.545,0.128
norefined,9,-1.194,-5.619,-3.016,0.211,-0.089,0.223,0.430,-0.627,0.304,439652089.618,0.213
norefined,10,-0.709,-5.680,-3.093,0.210,-0.109,0.189,0.374,-0.607,0.303,480780001.135,0.125
refined,11,-1.194,-5.619,-3.016,0.211,-0.089,0.223,0.430,-0.627,0.304,439652089.618,0.213
refined,12,-0.104,-2.437,-0.715,-0.274,0.369,0.357,-0.535,-0.015,-0.062,669044126.346,0.043
refined,13,-0.343,-2.882,-1.111,-0.030,0.362,0.249,-0.326,-0.198,0.160,344685176.118,0.119
refined,14,-0.458,-3.295,-1.384,-0.009,0.324,0.252,-0.243,-0.300,0.191,321495869.604,0.139
refined,15,-0.531,-3.673,-1.589,-0.025,0.307,0.261,-0.216,-0.372,0.190,317888523.275,0.145
refined,16,-0.574,-3.917,-1.718,-0.049,0.277,0.263,-0.197,-0.412,0.181,316843939.457,0.146
refined,17,-0.597,-4.052,-1.789,-0.067,0.251,0.265,-0.186,-0.430,0.173,316562942.646,0.147
refined,18,-0.608,-4.117,-1.822,-0.077,0.236,0.266,-0.180,-0.438,0.169,316503335.262,0.148
refined,19,-0.612,-4.144,-1.837,-0.081,0.230,0.267,-0.178,-0.442,0.168,316492791.155,0.148
refined,20,-0.614,-4.155,-1.843,-0.083,0.227,0.267,-0.177,-0.443,0.167,316491099.688,0.148
