stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.207,-6.454,-1.324,-0.019,-1.056,-1.186,1.328,-1.085,0.424,2152275110.648,0.342
norefined,2,-1.878,-6.503,-1.662,0.013,-0.975,-1.185,1.320,-0.957,0.456,1784740681.028,0.289
norefined,3,-1.546,-6.525,-1.983,0.065,-0.883,-1.172,1.339,-0.806,0.496,1500431453.232,0.237
norefined,4,-1.219,-6.514,-2.283,0.138,-0.782,-1.121,1.367,-0.630,0.551,1179166568.413,0.187
norefined,5,-0.818,-6.516,-2.503,0.211,-0.695,-1.035,1.366,-0.504,0.618,779654675.231,0.126
norefined,6,-0.505,-6.497,-2.750,0.307,-0.542,-0.926,1.307,-0.333,0.733,877025180.555,0.078
norefined,7,-0.996,-6.473,-2.702,0.325,-0.521,-0.981,1.286,-0.354,0.711,746008861.669,0.154
norefined,8,-0.563,-6.493,-2.862,0.376,-0.423,-0.893,1.233,-0.248,0.756,831688311.688,0.087
norefined,9,-1.053,-6.469,-2.806,0.388,-0.410,-0.949,1.209,-0.273,0.724,724642080.619,0.163
norefined,10,-0.604,-6.498,-2.945,0.423,-0.323,-0.868,1.153,-0.182,0.754,803830987.875,0.093
refined,11,-1.053,-6.469,-2.806,0.388,-0.410,-0.949,1.209,-0.273,0.724,724642080.619,0.163
refined,12,-0.882,-5.617,-2.507,0.360,0.604,-0.370,-0.304,0.204,0.545,577494026.063,0.157
refined,13,-1.056,-6.130,-2.725,0.420,0.671,-0.321,-0.058,0.257,0.545,562398444.432,0.172
refined,14,-1.025,-6.007,-2.643,0.396,0.627,-0.294,-0.108,0.284,0.535,562121448.359,0.171
refined,15,-1.044,-6.094,-2.679,0.406,0.657,-0.296,-0.098,0.281,0.541,562089294.522,0.171
refined,16,-1.038,-6.067,-2.666,0.401,0.648,-0.293,-0.102,0.283,0.539,562085835.129,0.171
refined,17,-1.040,-6.077,-2.671,0.403,0.652,-0.293,-0.101,0.283,0.539,562085370.026,0.171
refined,18,-1.039,-6.073,-2.669,0.402,0.651,-0.293,-0.101,0.283,0.539,562085309.996,0.171
refined,19,-1.040,-6.074,-2.669,0.402,0.651,-0.293,-0.101,0.283,0.539,562085301.989,0.171
refined,20,-1.040,-6.073,-2.669,0.402,0.651,-0.293,-0.101,0.283,0.539,562085300.921,0.171
