stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.801,"[-1.159, -0.443]",0.358,-3.734,0.000
norefined,c,-6.499,"[-9.273, -3.724]",2.775,-3.907,0.000
norefined,s,-3.056,"[-4.356, -1.756]",1.300,-3.920,0.000
norefined,k0,0.130,"[-0.475, 0.736]",0.606,0.359,0.721
norefined,k1,-0.234,"[-0.85, 0.382]",0.616,-0.634,0.528
norefined,k2,-0.507,"[-1.266, 0.252]",0.759,-1.114,0.269
norefined,k3,1.177,"[0.291, 2.062]",0.885,2.217,0.030
norefined,k4,-0.275,"[-1.027, 0.476]",0.751,-0.611,0.543
norefined,k5,0.450,"[-0.182, 1.083]",0.633,1.187,0.239
refined,tt,-1.302,"[-1.731, -0.872]",0.429,-5.058,0.000
refined,c,-7.231,"[-9.532, -4.93]",2.301,-5.242,0.000
refined,s,-3.360,"[-4.384, -2.336]",1.024,-5.473,0.000
refined,k0,-0.163,"[-0.659, 0.333]",0.496,-0.548,0.585
refined,k1,0.513,"[-0.12, 1.146]",0.633,1.351,0.181
refined,k2,0.441,"[-0.034, 0.916]",0.475,1.549,0.126
refined,k3,0.057,"[-0.526, 0.64]",0.583,0.163,0.871
refined,k4,0.055,"[-0.505, 0.616]",0.560,0.164,0.870
refined,k5,0.190,"[-0.336, 0.715]",0.526,0.602,0.549
