stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.207,-6.454,-1.324,-0.019,-1.056,-1.186,1.328,-1.085,0.424,1543917078.009,0.342
norefined,2,-1.840,-6.509,-1.641,-0.039,-0.987,-1.180,1.321,-1.007,0.422,1218248526.079,0.283
norefined,3,-1.449,-6.546,-1.932,-0.052,-0.917,-1.156,1.339,-0.934,0.413,947177500.439,0.221
norefined,4,-1.073,-6.548,-2.227,-0.046,-0.828,-1.105,1.368,-0.835,0.410,678873369.570,0.164
norefined,5,-0.708,-6.527,-2.506,-0.005,-0.725,-0.996,1.391,-0.727,0.459,523015330.257,0.109
norefined,6,-1.184,-6.453,-2.600,-0.036,-0.652,-0.953,1.357,-0.714,0.441,559908546.883,0.183
norefined,7,-0.771,-6.456,-2.830,-0.015,-0.575,-0.831,1.355,-0.639,0.463,482365291.681,0.119
norefined,8,-1.260,-6.417,-2.796,-0.054,-0.561,-0.842,1.316,-0.666,0.400,523584316.101,0.196
norefined,9,-0.827,-6.434,-2.996,-0.045,-0.499,-0.722,1.304,-0.604,0.408,456437832.780,0.129
norefined,10,-1.314,-6.401,-2.939,-0.085,-0.496,-0.740,1.265,-0.634,0.342,500454340.387,0.205
refined,11,-0.827,-6.434,-2.996,-0.045,-0.499,-0.722,1.304,-0.604,0.408,456437832.780,0.129
refined,12,-1.040,-5.027,-2.675,-0.683,-0.133,0.348,0.315,0.051,-0.357,365633724.015,0.207
refined,13,-1.111,-5.975,-3.119,-0.478,-0.259,0.132,0.681,-0.231,-0.201,344506414.069,0.186
refined,14,-1.197,-6.525,-3.348,-0.504,-0.290,0.086,0.690,-0.235,-0.157,343668565.494,0.183
refined,15,-1.214,-6.618,-3.402,-0.498,-0.306,0.071,0.699,-0.258,-0.134,343608384.255,0.184
refined,16,-1.223,-6.664,-3.425,-0.501,-0.315,0.065,0.699,-0.259,-0.132,343602028.302,0.183
refined,17,-1.225,-6.673,-3.431,-0.500,-0.317,0.064,0.701,-0.260,-0.130,343601308.933,0.184
refined,18,-1.226,-6.679,-3.434,-0.501,-0.318,0.064,0.701,-0.260,-0.130,343601223.965,0.184
refined,19,-1.226,-6.680,-3.434,-0.501,-0.318,0.064,0.701,-0.261,-0.129,343601213.310,0.184
refined,20,-1.226,-6.680,-3.435,-0.501,-0.318,0.064,0.701,-0.261,-0.129,343601211.828,0.184
