stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.718,-6.067,-1.597,-0.759,-1.673,1.532,0.482,-1.520,1.169,2899171082.534,1584,0,0,0.448
norefined,2,-2.347,-6.141,-1.871,-0.795,-1.756,1.441,0.420,-1.590,1.088,2325239195.550,1584,0,0,0.382
norefined,3,-1.923,-6.220,-2.088,-0.799,-1.821,1.395,0.349,-1.643,1.033,1666939576.829,1584,0,0,0.309
norefined,4,-1.483,-6.275,-2.290,-0.816,-1.874,1.366,0.281,-1.662,0.978,1007207800.134,1584,0,0,0.236
norefined,5,-1.036,-6.302,-2.494,-0.858,-1.892,1.316,0.241,-1.656,0.936,792712628.734,1584,0,0,0.164
norefined,6,-1.154,-6.293,-2.773,-0.809,-1.710,1.030,0.272,-1.577,0.754,667669509.835,1584,0,0,0.183
norefined,7,-1.036,-6.308,-3.054,-0.736,-1.516,0.730,0.287,-1.476,0.639,579619038.688,1584,0,0,0.164
norefined,8,-1.319,-6.319,-3.137,-0.506,-1.273,0.552,0.326,-1.365,0.565,541551575.218,1584,0,0,0.209
norefined,9,-0.873,-6.346,-3.319,-0.517,-1.206,0.462,0.290,-1.305,0.555,501172689.054,1584,0,0,0.138
norefined,10,-1.143,-6.354,-3.346,-0.228,-0.940,0.402,0.334,-1.182,0.526,412149414.926,1584,0,0,0.180
refined,11,-1.143,-6.354,-3.346,-0.228,-0.940,0.402,0.334,-1.182,0.526,412149414.926,1584,0,0,0.180
refined,12,-0.387,-2.676,-1.854,0.708,0.854,-0.044,-0.239,0.027,-0.255,507602343.047,1584,0,0,0.145
refined,13,-0.499,-2.669,-1.846,0.431,-0.013,-0.026,-0.109,-0.185,-0.065,221843249.387,1584,0,0,0.187
refined,14,-0.656,-3.685,-2.305,0.389,0.106,0.060,-0.095,-0.235,-0.072,213286921.642,1584,0,0,0.178
refined,15,-0.662,-3.748,-2.300,0.351,0.116,0.052,-0.101,-0.209,-0.065,213073867.060,1584,0,0,0.177
refined,16,-0.665,-3.766,-2.310,0.352,0.114,0.052,-0.102,-0.205,-0.066,213070590.935,1584,0,0,0.176
refined,17,-0.665,-3.768,-2.310,0.351,0.113,0.051,-0.103,-0.204,-0.066,213070517.145,1584,0,0,0.176
refined,18,-0.665,-3.768,-2.310,0.351,0.113,0.051,-0.103,-0.204,-0.066,213070515.350,1584,0,0,0.176
refined,19,-0.665,-3.768,-2.310,0.351,0.113,0.051,-0.103,-0.204,-0.066,213070515.304,1584,0,0,0.176
refined,20,-0.665,-3.768,-2.310,0.351,0.113,0.051,-0.103,-0.204,-0.066,213070515.302,1584,0,0,0.176
