attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.435,"[-2.07, -0.8]",0.635,-3.768,0.000,8.631,ngd,74,246523734.476,0.156,-1.000,-0.435,0,0,fn
c,-7.703,"[-11.023, -4.384]",3.320,-3.870,0.000,8.631,ngd,74,246523734.476,0.156,-6.000,-1.703,0,0,fn
s,-3.526,"[-5.2, -1.852]",1.674,-3.513,0.001,8.631,ngd,74,246523734.476,0.156,-3.000,-0.526,0,0,fn
k0,0.529,"[-0.415, 1.473]",0.944,0.934,0.353,8.631,ngd,74,246523734.476,0.156,0.000,0.529,0,0,fp
k1,-0.362,"[-1.184, 0.461]",0.822,-0.734,0.466,8.631,ngd,74,246523734.476,0.156,0.000,-0.362,0,0,fp
k2,-0.383,"[-1.267, 0.502]",0.885,-0.721,0.473,8.631,ngd,74,246523734.476,0.156,0.000,-0.383,0,0,fp
k3,-0.044,"[-0.737, 0.649]",0.693,-0.106,0.916,8.631,ngd,74,246523734.476,0.156,0.000,-0.044,0,0,fp
k4,0.772,"[-0.136, 1.68]",0.908,1.419,0.161,8.631,ngd,74,246523734.476,0.156,0.000,0.772,0,0,fp
k5,-0.767,"[-1.814, 0.28]",1.047,-1.222,0.226,8.631,ngd,74,246523734.476,0.156,0.000,-0.767,0,0,fp
vot,0.186,,,,,8.631,ngd,74,246523734.476,0.156,0.167,0.020,0,0,fn
tt,0.955,"[-0.401, 2.311]",1.356,1.174,0.244,8.940,lm,74,2774910701.620,0.523,-1.000,1.955,1,0,fn
c,-7.653,"[-19.863, 4.557]",12.210,-1.045,0.300,8.940,lm,74,2774910701.620,0.523,-6.000,-1.653,1,0,fn
s,-3.583,"[-9.291, 2.124]",5.707,-1.047,0.299,8.940,lm,74,2774910701.620,0.523,-3.000,-0.583,1,0,fn
k0,0.838,"[-2.121, 3.798]",2.959,0.472,0.638,8.940,lm,74,2774910701.620,0.523,0.000,0.838,0,0,fp
k1,0.098,"[-2.118, 2.314]",2.216,0.074,0.941,8.940,lm,74,2774910701.620,0.523,0.000,0.098,0,0,fp
k2,-0.109,"[-2.475, 2.257]",2.366,-0.077,0.939,8.940,lm,74,2774910701.620,0.523,0.000,-0.109,0,0,fp
k3,-0.185,"[-3.202, 2.831]",3.017,-0.102,0.919,8.940,lm,74,2774910701.620,0.523,0.000,-0.185,0,0,fp
k4,1.433,"[-1.405, 4.27]",2.838,0.842,0.403,8.940,lm,74,2774910701.620,0.523,0.000,1.433,0,0,fp
k5,-0.348,"[-2.686, 1.99]",2.338,-0.248,0.805,8.940,lm,74,2774910701.620,0.523,0.000,-0.348,0,0,fp
vot,-0.125,,,,,8.940,lm,74,2774910701.620,0.523,0.167,-0.291,0,0,fn
tt,-1.045,"[-1.42, -0.67]",0.375,-4.651,0.000,17.625,ngd+lm,74,205122920.628,0.142,-1.000,-0.045,0,0,fn
c,-6.072,"[-8.317, -3.826]",2.245,-4.510,0.000,17.625,ngd+lm,74,205122920.628,0.142,-6.000,-0.072,0,0,fn
s,-2.916,"[-4.089, -1.743]",1.173,-4.145,0.000,17.625,ngd+lm,74,205122920.628,0.142,-3.000,0.084,0,0,fn
k0,0.140,"[-0.557, 0.837]",0.697,0.335,0.739,17.625,ngd+lm,74,205122920.628,0.142,0.000,0.140,0,0,fp
k1,-0.484,"[-1.131, 0.162]",0.647,-1.249,0.216,17.625,ngd+lm,74,205122920.628,0.142,0.000,-0.484,0,0,fp
k2,0.115,"[-0.481, 0.711]",0.596,0.322,0.748,17.625,ngd+lm,74,205122920.628,0.142,0.000,0.115,0,0,fp
k3,0.164,"[-0.364, 0.692]",0.528,0.518,0.606,17.625,ngd+lm,74,205122920.628,0.142,0.000,0.164,0,0,fp
k4,0.163,"[-0.417, 0.743]",0.580,0.468,0.641,17.625,ngd+lm,74,205122920.628,0.142,0.000,0.163,0,0,fp
k5,-0.423,"[-1.088, 0.243]",0.665,-1.059,0.293,17.625,ngd+lm,74,205122920.628,0.142,0.000,-0.423,0,0,fp
vot,0.172,,,,,17.625,ngd+lm,74,205122920.628,0.142,0.167,0.005,0,0,fn
