stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.773,"[-1.224, -0.322]",0.451,-3.418,0.001
norefined,c,-6.849,"[-10.735, -2.963]",3.886,-3.518,0.001
norefined,s,-2.641,"[-4.198, -1.084]",1.557,-3.385,0.001
norefined,k0,0.605,"[-0.341, 1.551]",0.946,1.277,0.206
norefined,k1,0.825,"[-0.415, 2.066]",1.241,1.328,0.189
norefined,k2,-0.148,"[-1.447, 1.152]",1.299,-0.227,0.821
norefined,k3,-1.007,"[-2.181, 0.167]",1.174,-1.712,0.091
norefined,k4,0.469,"[-0.276, 1.214]",0.745,1.258,0.213
norefined,k5,-0.095,"[-1.033, 0.842]",0.938,-0.203,0.840
refined,tt,-1.317,"[-2.153, -0.481]",0.836,-3.145,0.002
refined,c,-7.615,"[-12.613, -2.618]",4.997,-3.042,0.003
refined,s,-3.892,"[-6.233, -1.551]",2.341,-3.318,0.001
refined,k0,-0.116,"[-0.903, 0.67]",0.786,-0.295,0.769
refined,k1,-0.083,"[-0.997, 0.832]",0.914,-0.181,0.857
refined,k2,0.170,"[-1.107, 1.447]",1.277,0.266,0.791
refined,k3,0.663,"[-0.386, 1.711]",1.048,1.262,0.211
refined,k4,0.835,"[0.095, 1.576]",0.740,2.252,0.028
refined,k5,-0.487,"[-1.302, 0.328]",0.815,-1.194,0.237
